以下実験結果です．[データ量],[再代入誤差],[汎化誤差(最大ノルム)],[汎化誤差(平均ノルム)]
10,364.66430603601975,1.0,3.1622776601683795
20,7.369224426531477,2.625160705572732,2.7003000457525728
30,12.97805915687801,0.46494613237062804,0.5333655324338357
40,17.18076539086065,0.2894638682861401,0.29588998810570194
50,18.508964323752224,0.8250372350725471,1.0391297604594039
60,22.081128592296402,0.8409687896353123,0.8702540701953425
70,23.943579566685163,0.9351465581873457,1.0300497105569728
80,26.2862377352106,0.183987430403449,0.3363699858385087
90,25.37170952802731,0.9212895184642971,1.18861353162317
100,26.343832401230358,0.6080436315088497,0.7052169857067488
110,30.550357552344998,1.0212587316625181,1.0612425413473277
120,25.90843819748626,1.3376552620647666,1.4486098325024912
130,27.639400770847875,0.5352811054754765,0.6664832562685722
140,28.630003922232497,0.4440765659163296,0.7921600899908059
150,27.800710451206573,0.4425434471194591,0.6455557929129306
160,27.530790330681167,0.37027717000551946,0.7083809351636365
170,27.737371832011355,0.48006681029182613,0.7717944925227572
180,27.994562153429687,0.47503401070345197,0.7417165372405143
190,27.959074950499684,0.41272377645900493,0.7877220440828885
200,26.64603399556253,0.451148563234289,0.9079809014296613
210,27.234661484025846,0.7209297158277259,1.4303559655081397
220,27.748194535596767,0.6529465770374845,1.2368527060549455
230,30.358432818661388,0.9962400797092218,1.5792725874900357
240,27.967648046901726,0.7072679048244757,1.2076179826615039
250,28.094607050641137,0.8249729846666224,1.5618175841179867
260,28.481911032260605,1.0716466165259628,1.5861747068143373
270,28.580592872852414,1.2217260869576905,1.9374031859306136
280,28.828894453099384,1.2054432662023666,1.8750066056767314
290,29.352167532805062,1.0558016921970337,1.760869418974373
300,28.472796678929306,1.1496399588879471,1.77328452202834
310,28.07738794454561,1.6702645518210761,2.3904360431461282
320,28.79916178983357,1.8176957603588104,2.544075241175532
330,29.619753809950243,1.761173175023054,3.0261044193179796
340,29.62402602718024,2.105750047147901,3.7623513225973895
350,29.487012506520717,1.9654136043254995,3.2699266728281318
360,29.527632756239917,1.7852952220109422,3.139137327921531
370,28.926387467709187,2.118769354675354,3.731780136366261
380,29.881904363762093,2.680154571924579,4.818938384502612
390,30.06894481693615,1.8708947199084045,3.5216101350835523
400,30.02095578030843,2.606763104049368,4.298489840815701
410,29.44741150331386,2.0515188954290813,4.136599704639532
420,29.960147257743387,2.117630331536267,3.9143257051937272
430,29.874515370371366,2.23803112024546,4.142164342859666
440,30.18738949846617,3.143765528967762,5.594907625814098
450,30.287425583883586,2.9634486058489324,5.599988492059856
460,30.096582392230335,2.892135168691671,5.49631501033566
470,31.331622964504437,3.247136530617586,5.613630665800854
480,31.893841676600257,3.195426018221546,5.437268502804399
490,31.13190358375513,2.9562229474059865,5.38188026378714
500,31.24018835928673,3.5366598347895817,5.5827259344537525
510,32.077861131827,3.6422637894842365,5.746837271043652
520,32.00647743385042,3.623810445370667,6.462972158138269
530,31.725407704135268,3.553879611378264,7.043039797264064
540,31.875174436849868,3.204561590650159,6.423430728231691
550,31.354411872387832,3.540471178396403,7.076776761389119
560,31.830687722121883,3.581859364709823,7.252904832494255
570,32.10844037316247,3.728433942500654,7.780475812410246
580,31.81854843827179,3.8004261770015684,8.097018236732506
590,32.75266990921415,4.550078653602935,9.092528036483047
600,32.221589243145374,4.393508975656476,9.824161340935685
610,32.27174475686453,4.448578606930793,9.080900441735647
620,32.45098455246438,4.5274238607921635,9.947231256158851
630,32.31729708943041,4.939086643404307,10.028420001253973
640,32.15442631419389,4.452408861635632,9.546765707359027
650,32.29106087355601,5.3082955433445616,10.63218980523437
660,32.49236211066908,6.095709543388988,11.369406646554351
670,32.35638497579323,5.6065443332152105,11.316470591361526
680,32.10862983911298,6.192330483903755,12.195209440356516
690,32.250893049056735,5.354516603957209,10.59472711735325
700,32.5341143038245,5.338147265948201,11.35637969886259
710,32.165357578751234,5.017872982573506,10.5005535257881
720,32.7396969985031,6.00383676284359,12.358297221011576
730,32.611824654166924,6.070800284925397,11.875353984106276
740,32.470007859843214,5.917675087633358,11.467978468716824
750,33.01160504410643,5.927463410334022,12.2270927192251
760,33.59658690927647,5.507666729679953,12.539090109605652
770,33.34636678420338,5.769929018452297,13.079359286388092
780,33.22485908036877,5.720986658716643,12.947870976730444
790,33.59825848541696,5.305088392268695,13.057247757438585
800,33.60801431829769,5.819258690880881,14.085937848214929
810,33.9275449638748,6.194708140563262,15.02743393499396
820,33.37074062361068,6.113043951628764,14.189491527175823
830,33.82913249372216,8.373333377094019,16.736106863059153
840,33.89564842244442,8.001791360374574,16.313666698266776
850,33.75774523889331,8.146015688851255,16.276281709005104
