以下実験結果です．[データ量],[再代入誤差],[汎化誤差(最大ノルム)],[汎化誤差(平均ノルム)]
10,338.30196304502596,1.0,3.1622776601683795
20,8.906326054328687,3.2672957273274825,3.5919106878975136
30,16.3868696183137,0.6639010495571125,0.805168736185331
40,16.1765519713259,1.0840937038461054,1.08943879621729
50,19.36376132302727,0.39248065087504264,0.5511547443209817
60,20.798744496488712,0.5923726214063377,0.6324527782733553
70,21.99981710062682,0.2600136964666195,0.28763256164305623
80,22.396450086330542,0.1883264741096036,0.26473169749440706
90,23.271390853490907,0.052820934151973364,0.12062206266858172
100,22.731216558636852,0.6430868423251174,0.6873797067958515
110,23.307911217495278,0.3503766443106274,0.47764397958752347
120,24.159586896210556,0.4367225338414417,0.45956639250384923
130,23.67787383803777,0.34523129117703377,0.48299343146932
140,24.687885432531612,0.4672233703385295,0.515029233495412
150,28.12407683251949,0.3667646204517781,0.4323416490449054
160,24.868621795185824,0.29146795533346864,0.4133786318103604
170,25.322280084970284,0.41282760766694576,0.46591028514065586
180,24.908750444813474,0.39816675484158737,0.4424736753864288
190,25.15773635051865,0.3292974927436006,0.4413738251555999
200,25.207556336207073,0.4003348632064239,0.4581668182360021
210,27.99702087493791,0.4625481471213894,0.5110369568293911
220,29.892773310919846,0.18603543249179658,0.27025246285515164
230,27.0196050011111,0.23419305110705743,0.3868870326464521
240,27.424611588727156,0.5115070892500808,0.5549285139027234
250,29.066112605925177,0.2827753863348873,0.4658243431652336
260,27.891645020558663,0.20477176797698746,0.33984748173936086
270,29.465783353701674,0.28611947193443493,0.4327635527906304
280,29.99723675516235,0.15868171489642005,0.33975115036958903
290,29.873755815294135,0.19173580611034566,0.312313913707324
300,29.429042860682312,0.3277965602216114,0.4896974884732921
310,29.404377831922524,0.25576223757158817,0.42276064375089123
320,29.524790988376036,0.29552737299455145,0.4258498990327287
330,30.51778605032899,0.12093240950303351,0.3430636585745781
340,29.704280931154543,0.14664627912475303,0.3220920033389932
350,29.55159560589569,0.2221843441512067,0.44110006591330503
360,29.473986313939147,0.27590160465191615,0.5887588021147562
370,29.77978273643413,0.28607108532188463,0.5254109076150295
380,29.292807669373484,0.34228392910384836,0.59073885050519
390,29.31226656359248,0.3738825816321392,0.6371566451609525
400,29.327633554514694,0.42030126554854147,0.8059756212089436
410,29.667408726702973,0.3758191659831262,0.7393473588244992
420,29.205848810661518,0.49889830952531405,0.8476132077985388
430,29.18134213395241,0.4740017743496957,0.9334096250780967
440,29.285518520846153,0.5777450655963652,1.087001096756667
450,29.68597424901699,0.5502846873391388,1.0352739851222232
460,29.688012260167284,0.5519612666302186,0.9585838364388617
470,29.07022316151631,0.5024934101202607,0.9380581644632352
480,29.080725182072648,0.4556354091110837,0.9345928868614936
