以下実験結果です．[データ量],[再代入誤差],[汎化誤差(最大ノルム)],[汎化誤差(平均ノルム)]
1550,36.984738928966344,14.420798018872643,25.38457200603378
1560,36.69972258018702,14.340206258722917,26.889383723568848
1570,37.071761061002505,14.237011040015538,26.00589219372131
1580,37.46438169500365,14.408165795023296,26.995883334183866
1590,37.07114085450196,15.001178672528948,27.43773225455877
1600,37.11492997277335,15.603963118652086,28.50213112902656
1610,37.06740388431703,14.742633824412918,27.346593034407565
1620,37.143599860436844,15.398025364554805,27.315700928642585
1630,37.04656238197178,16.079400901052782,27.73637833277475
1640,37.05832833540766,16.140122300899254,28.94160003687622
1650,37.37584108941016,15.806072001754872,28.447815828855532
1660,37.156518828689634,15.594072659696266,28.55172631764766
1670,37.125337157497356,15.991907224007772,28.774968460751033
1680,37.121201707879656,16.637477842526096,29.79731883097392
1690,37.147206368760294,16.36931166685531,29.922970272495153
1700,37.31685864891185,16.856076778029944,30.22595027894389
1710,37.343528859504154,16.45936037549134,30.368080421289392
1720,37.31328784709927,16.800597212134182,30.03518808077868
1730,37.55977715444532,16.574080483316106,30.449040960389695
1740,37.4524748087871,15.74489526204157,29.734392353984173
1750,37.51015583250643,15.978778964419035,31.32799225060004
1760,37.304006060860026,15.857507227142591,30.717274135144635
1770,37.307232904909434,15.49443767592727,29.833535186079605
1780,37.6196114417234,15.819313284008924,30.62869178049892
1790,37.62949093144375,15.803713933701983,30.675246422360832
1800,37.37013688354225,15.670830701606377,30.0262186008406
1810,37.687476926573844,15.472000788857974,30.21218330325063
1820,37.87489426508928,15.970264231542966,29.67274178885933
1830,37.78578033585654,15.486069858294517,29.428671195704165
1840,38.161520990798316,16.45184979200963,31.32626984538851
1850,37.95915800967254,15.979183438433525,30.69920395332922
1860,37.82208645855509,15.789110001842513,30.412403887038543
1870,37.75911233698954,15.91592888546944,29.348736511329175
1880,37.793288227436484,16.316763114056787,31.249839010038126
1890,37.79320657652426,15.618709883126328,29.98911766908465
1900,37.842778846407015,15.751942926895095,30.329534872535614
1910,37.84494388300349,15.742904167229533,29.880300981587947
1920,38.1218637198749,15.990833358488809,30.205652245500406
1930,38.079156235527144,15.800119751795517,29.336095178390803
1940,38.080377380138664,16.41529303615287,29.671396182234005
1950,38.14735011389607,16.26664807359812,30.578685414264182
1960,38.151808458766475,16.03194090699149,29.868366598655893
1970,38.244496079136354,16.74854879951964,30.253617973628916
1980,38.08213342216308,16.467692508492604,29.579812239580157
1990,38.18534780158,16.374242631696543,29.756497201909585
2000,38.109653977402566,16.70785215995765,29.987472152307085
以下実験結果です．[データ量],[再代入誤差],[汎化誤差(最大ノルム)],[汎化誤差(平均ノルム)]
10,354.61990749287986,1.0,3.1622776601683795
20,10.404577642949194,1.072998577321203,1.2278248646018977
30,11.222564902973819,0.5374873398046472,0.552732242109937
40,12.96318218295011,1.1128369371742752,1.1537499228447032
50,14.407405784545857,0.6330072802444004,0.8154357024346042
60,18.570514649055617,0.7760681237245918,0.8108439007839975
70,18.46190102287356,0.5488750097484288,0.5742526769341383
80,20.515239555379416,0.42762500776518964,0.5411413991915045
90,21.53092493375762,0.36467589756748764,0.5040051230211905
100,22.767455400672112,0.23997034465328718,0.3574752963049399
110,22.50889471574062,0.9366767812269043,1.142434754417678
120,24.444397814495414,0.35448596818910505,0.6604163706293448
130,24.989207282978764,0.6400465813452005,0.8133362014140785
140,24.573889596450833,0.47584612935496584,0.7291097097160517
150,27.890026053948763,0.3472955318000071,0.788435191516782
160,26.16650359841092,0.36269355738287273,0.6152781332104545
170,26.348064773947094,0.25644440774764116,0.5499104085601951
180,25.833533040565246,0.3354168567386171,0.7748040321798069
190,25.6443481878688,0.4979844015751116,0.8791493630366121
200,25.91499362092506,0.3595799490564683,0.597013178849688
210,25.66552971250914,0.3878551010568102,0.9758355875208332
220,28.151973767128634,0.571701690197152,1.1415705192326655
230,27.541825291529978,0.5356830243724721,1.0678377042799618
240,28.127938266444502,0.6010394024485379,1.1183712767598384
250,28.125729853598234,0.9478096546993794,1.6683590486660176
260,26.742260376981655,0.6524399140731721,1.2190672196811754
270,27.17933509491475,0.918051061638191,1.5526628087859393
280,27.11932314410987,0.8753087288265304,1.7564582668642
290,27.782943773501366,0.9151305553840895,1.4038428415332167
300,27.933058598531478,0.8808439789221133,1.6531423089094026
310,28.433135267852336,1.0041909325886458,1.8618236855786994
320,27.654632412733122,0.6894238475924108,1.531066741818751
330,28.245547547573302,1.0453647113132847,1.3155986058671363
340,30.76196399473493,1.189712076395129,2.0818294564319912
350,28.129259291688022,1.2177775826526671,2.004474602810601
360,28.71171100511051,1.1674191344234388,2.149859607130336
370,28.353370637719735,0.8566299780686357,1.437016719239409
380,28.321374077565988,1.3770271672886383,1.835338021658886
390,28.589603279675806,0.7255990983493287,1.6680534926833688
400,28.691472079791264,1.128830281566155,2.4148481873693326
410,30.92776442230739,1.1900312478314716,2.291679384102744
420,29.458817661654148,0.9315834824741626,1.884917680801187
430,29.787897217871993,0.9957536623327872,1.654852618490441
440,30.193215591705574,1.0150203963094095,1.8882738248895259
450,31.007584173261208,1.2027186073000773,2.532719081995702
460,30.754575618994256,1.6687944755472253,3.4157909354826144
470,30.53341228785527,1.612413748831682,3.295983972282192
480,30.81807565679354,1.6731227482590114,3.584167781553042
490,31.062562006920793,1.4068378291143575,2.6775240339806916
500,31.24403615359696,1.749932521406318,3.508574453867816
510,32.20148161778085,1.910569107146211,3.7542513924069705
520,32.470617223529786,1.3197581189193681,2.863848650970943
530,32.18002552129304,1.4053414779441686,3.18202173692013
540,33.36875558930896,2.3001283588553707,3.444815027754312
550,33.27302788747062,2.284080058444811,3.5598623460139582
560,33.77656786988646,2.5559988280317043,4.409546273471294
570,33.967594752115325,2.37842732058898,4.437316324911978
580,33.58441088858857,2.466785701596911,4.592565182609557
590,34.41465347562169,2.477251273750011,4.1344005499440195
600,32.98887421144178,2.7102252763648917,4.7138517704158
610,34.94018733205819,3.2130729210502387,5.160099337497714
620,34.72706936132891,3.5505378626839588,5.7063617556184765
630,34.96826918834612,4.10566410546663,6.057584314947949
640,35.02143708174894,3.8884460178732274,6.7072957232143295
650,35.13805002060336,3.640540645999602,6.388692173607834
660,35.39159967805369,4.053540562416202,6.725305318916837
670,35.578439961826156,3.9158307926333586,8.174476960085169
680,35.46012653359645,3.738745894160774,8.119646732691232
690,34.91627396923208,3.6902603612340132,8.36215032461191
700,34.85726721816369,4.237288491392935,8.858490862959206
710,35.92977895229751,4.691804349572467,9.854319315756163
720,35.199293536398336,4.933679482341153,9.08732367680881
730,34.96572867864218,4.768868383995104,9.429162786955413
740,35.142719663234914,5.222506214482311,10.641228362864048
750,35.27080054253163,6.94970913165713,13.424244333822259
760,35.54459473609211,7.2682297494645525,13.578831932313916
770,35.65340639131945,6.606950814864329,13.337227295475108
780,35.23087050745403,6.7762915739016005,12.287276542911929
790,34.94282380025866,6.451685598216604,11.653909476419306
800,35.36858968450468,6.853221466328413,12.577197611425904
810,35.30148192296431,7.475163773152004,13.779556917183266
820,35.29817679104559,7.566806383484485,13.82115973399637
830,35.07778679820158,6.192066254187972,12.3177116725042
840,35.22697965776235,7.508623593838032,13.551291519385511
850,35.737380962680895,8.254645217333458,14.499382244599936
860,35.935027755724406,8.122878454328905,14.124235186844086
870,35.3746604094599,8.407327786704268,15.007130043754652
880,35.847412306675,9.15162266309608,15.905800409348691
890,35.94620287229534,8.242409618794765,15.663707438671025
900,35.81131440793106,8.14832613304638,14.473226976029633
910,36.19187255695681,8.158749192556632,14.507448237691335
920,36.02751323356855,8.495237040038404,15.56152851193469
930,35.77849508126437,9.777175867191978,16.485494166142836
940,36.51631633024431,9.236822685434841,16.448419249506475
950,35.99040989269123,8.664014137779617,15.491789340201583
960,38.16118504080012,9.439435576629569,16.943072170369216
970,39.59313578032096,9.36737247509935,16.781013705256953
980,38.33507206817611,9.418178289526844,16.694691176279953
990,38.23709312875142,9.261147095749045,16.855559313667964
1000,38.20510666308664,9.422212468100438,17.029220656426876
1010,38.41254207927363,9.312663031623865,16.08733802193487
1020,37.969581121504795,9.290908882628056,15.601781263883414
1030,38.11678204768319,9.417302656425028,16.280656008028163
1040,38.889055205265706,8.861383509409977,16.257150418184718
1050,38.771304926990354,9.346690204687752,16.25460302344407
1060,38.01577151114675,9.670470126433907,16.394345153558184
1070,38.179413665932856,9.905134563380361,16.412595145643785
1080,38.18290711621115,9.392024883852391,16.376679374390918
1090,38.28354378896284,9.366448840569284,16.482737092916636
1100,38.26195319399958,8.794106235049881,15.894631234175272
1110,38.436777431999566,9.409017251019458,16.448844912959483
1120,38.541892526980384,9.589826691700335,16.312096747031525
1130,38.43745985398596,9.883899316725016,17.075774875542752
1140,38.75015272674904,9.697127589638743,17.8676300738583
1150,38.30842796542632,10.128319921697306,18.449845800275817
1160,38.31503112625469,10.4068080811457,18.560958262548358
1170,38.51944451887014,10.396218359224608,18.2258917895892
1180,38.24484262630935,10.765853492234585,18.725299372996844
1190,38.222536646917845,11.169249127058329,19.74239407002842
1200,38.405209238818706,12.49636157870948,20.263162569226804
1210,38.85468781259806,11.579140475864833,19.469903715194715
1220,38.62654732585842,11.540647964487272,19.27731205909448
1230,38.720722124506516,11.680187928411442,20.136482495902747
1240,38.62020776092833,11.230673511587636,20.076152851826798
1250,38.46545396595616,11.805871593993919,21.012251322156974
1260,38.85426274488226,12.277054191053892,21.950116124099594
1270,39.00363265340516,12.078023826869261,21.28941639449878
1280,38.50083352410722,11.954340894013761,21.905594095032686
1290,38.91241898307451,12.116458230816065,21.776926849578928
1300,39.112344807148325,11.577898350054785,21.214250980940044
1310,38.82242305286367,10.69792830712663,20.347002106482876
1320,38.943594001337615,11.421942382480477,20.501508244896446
1330,38.928750641724,11.566102303409618,20.741794273409024
1340,38.98570110115076,11.448689907966116,20.198556680441374
1350,39.067478816829514,11.590992167413114,20.40058976899115
1360,39.30459068368738,12.341685458714174,21.292800359144653
1370,39.38594783943721,11.524078859357767,21.085257618034138
1380,39.26295706803463,11.604293071383212,20.507518647097545
1390,39.98324241562268,11.602486043756947,20.230952004798574
1400,39.35432097754566,12.770138215769029,21.47328447485125
1410,38.92041997353629,12.988749126010596,20.97861880459549
1420,39.10056121442984,12.667338091830972,20.553584034286253
1430,38.94838995599007,13.381637053484592,21.81854995903739
1440,38.729496015665475,12.914247597414587,21.549842071331568
1450,38.977625911598565,13.563322536749812,21.41988132461819
1460,38.820846009100926,13.960041909298768,21.55063170854077
1470,39.02195182893996,13.025300071847333,21.52833936802364
1480,39.47406931746385,13.831621762308512,21.824120946938514
1490,38.98879810997346,13.4578898797001,21.385783650628838
1500,39.44710510662557,13.989156479858025,22.066220846573387
1510,39.027216305466126,13.547965403283154,21.23881238827851
1520,39.40298187719366,13.902721479313096,21.97711951833541
1530,38.82256190112026,13.855190395634004,21.704986326147463
1540,40.003570097340244,13.617883973318113,21.515833212740585
1550,38.90983944229302,13.371756532490823,21.879288046207307
1560,38.77456954577155,12.662130176732095,20.372193280536084
1570,38.70103007005687,12.788018951911925,21.303024618484507
1580,38.63323548977429,12.583425370823255,20.868741498979382
1590,38.356335419927056,12.751518493935015,21.815655996693252
1600,38.14703643493605,12.3336048886883,21.450145265399396
1610,38.41644020515329,11.817924735997611,21.781008653300127
1620,38.1752728820695,11.753819998352311,21.449824763520148
1630,38.22578020554218,11.653955181863061,21.302294481438828
1640,38.389631722953304,11.79642459809976,21.34922355315209
1650,38.00858408877674,13.275775003048214,21.994760659852215
1660,38.49310909570824,13.874865975430017,22.973259981981286
1670,38.66356705498991,12.096251739791875,21.3114474295939
1680,38.316743504129555,11.84406351404126,20.751858402673736
1690,38.73778357108543,12.578785307784855,20.783462220349314
1700,38.57037869456361,11.718176399778223,20.830427822848215
1710,38.24115016132543,11.586572895743014,20.438982923567412
1720,38.289378247258945,11.506118314503071,20.34638343729917
1730,38.57541053233293,11.788393023938013,20.577113207553644
1740,38.45137344509712,10.961892739799861,19.836763699272026
1750,38.78556740595674,11.411356625387931,21.120813408714262
1760,38.75155995461472,11.917751196521467,21.588333648484394
1770,39.262605241008046,11.5364278032427,20.468740828407018
1780,38.975473951415815,11.199953240381644,19.74707697396434
1790,38.9931334266615,12.152746035407198,20.8962039111053
1800,38.94270968834273,11.551079118230637,20.724465360370797
1810,38.94044830698986,12.480678272666836,21.33004046530136
1820,39.10000342320501,12.126333599324335,21.894767587096464
1830,39.4743388496563,11.336426752628352,21.32707366499678
1840,39.65364974298088,11.804648337261131,21.68327209544886
1850,39.60336584597306,12.026416196107743,22.48969458217591
1860,39.42757948385332,11.948868415376298,23.314926832025094
1870,39.67206212532407,12.003849615483453,22.02459444487036
1880,39.70032726360859,12.005941141641642,23.130249555998454
1890,39.61668407534762,12.282410009507844,23.171516975584208
1900,39.680963191481524,11.773026813206817,22.3677492752928
1910,39.68182572916519,11.731890989975831,22.30949999119592
1920,39.79040228539375,11.924709140777336,22.426117902951283
1930,39.6777590461943,11.776879279083794,22.238315923971975
1940,39.74390328198003,11.825066407348974,22.26108118772409
1950,40.010101014740684,12.10809199298931,22.580404260772376
1960,39.94048461585413,11.897066342678158,22.70212848582252
1970,39.84322845070099,12.10930621302062,22.820968537355437
1980,39.82818483832072,12.484364411252256,23.194269329649465
1990,40.06553415086097,13.087086923145582,23.301134518033244
2000,39.77070119166747,12.58414305718585,22.69086796761715
以下実験結果です．[データ量],[再代入誤差],[汎化誤差(最大ノルム)],[汎化誤差(平均ノルム)]
10,371.29097868705173,1.0,3.1622776601683795
20,10.586265199567837,0.28818585502432503,0.30101340962827455
30,13.593325093327783,0.7248542715221604,0.7266859658047338
40,18.01371060880071,1.0476173217093914,1.2069776732557476
50,23.117760604349154,0.40026147753478675,0.5416816320841438
60,24.00333355174835,0.6754708104891736,0.6837248717035832
70,27.170040401941936,0.1779632219310172,0.20334506496967597
80,27.92371019102984,0.2579354959991606,0.359208590473813
90,27.065475014531916,0.3901047587453348,0.5013940442892929
100,27.86152637662306,0.33423110639342796,0.4024046909453285
110,28.616245127379585,0.4125882400254249,0.47732526160534255
120,29.046708386901365,0.5234785163351222,0.5908214479449776
130,29.348477824775028,0.3469819528010024,0.6473930224743798
140,29.780176913173356,0.30862720283373685,0.4784228607264939
150,30.273843838460344,0.7469918659392661,0.9600304066858788
160,28.799428159218557,0.27417026999856836,0.4287864013549911
170,28.483285533406395,0.5919793916219337,0.845791139282183
180,30.402906496895195,0.7636509294277214,1.0294208236400146
190,30.62178080198912,0.6804694104620075,1.2109394001184401
200,30.500389749738375,0.36003427699803386,0.6885365286488179
210,30.570825745396725,0.8043315440321065,1.0916345727224535
220,30.890263774835553,0.4982301780174708,0.9463101287673554
230,31.645534578387405,0.5091384034497218,0.8763778101031651
240,31.61934761139429,0.7101422238054188,1.496661104099416
250,31.118819035196157,0.5644241551787765,1.3396568973511946
260,32.61510425122498,0.4824038057284937,0.9497445855419616
270,30.870177446892576,0.6084194638098613,1.0525950678682818
280,30.731250151915305,0.8239159344230189,1.2444975362812654
290,31.35569004768477,0.9955285226900272,1.6105091126601838
300,32.53886610038732,1.1818978950119374,1.8228818914123612
310,33.11706838950057,1.2846234437565793,2.2423028239742053
320,32.47387273859459,0.9776827468736737,1.9816173533295829
330,33.15990790446912,1.0378586767543787,2.1108911403775537
340,32.446575175426865,1.2670720904581954,1.9316717666095713
350,34.02283909434232,0.8868848494803843,1.4756935449604378
360,32.38794778440266,1.1239063513232164,2.064147350202188
370,31.840674332490366,1.514391137963182,2.5063756543010363
380,32.51798958632857,1.5343787040128722,2.5811107685960297
390,32.00337298539848,2.6895330719079613,4.088250353975203
400,32.54347153622988,3.0877626569872945,4.5420302651037
410,33.07923997145053,2.6390540816871635,3.7614139810380336
420,32.686796637073556,3.3568510155564613,4.750002868706838
430,32.56057346727163,3.532542169305079,5.814848538248947
440,33.05559258789634,4.060596921565,5.833517540798936
450,32.548920321885504,3.4179638273704085,5.45254618359651
460,32.895164206534155,3.5223629267004766,5.637137898152732
470,34.87366864172989,4.650028841540704,7.050299634469821
480,34.3925244719723,4.092122096035946,6.339649030791421
490,36.986251311048235,3.4607467658175795,5.37218717464108
500,34.56895875072761,4.027883560425911,6.001236439002077
510,34.62594938436337,3.8076356131363025,6.178925081133433
520,34.60974961556174,4.429229625023927,7.119457464374685
530,34.893388026508234,4.279018750371781,6.919242978106022
540,34.66946850708434,3.8883994009020286,6.712321597664892
550,35.02729678949824,4.683568633320435,8.272860895110263
560,35.15552803162802,5.091421568176831,8.203783979652416
570,35.16272244955609,5.420350421980769,8.427462877924205
580,35.276018968601534,5.516675853443782,8.637354845360532
590,35.75709976050292,6.161550783843953,9.645073789406878
600,35.768435867511585,5.26772167289811,9.057078535788717
610,35.82917876104569,6.292557858504047,9.535807078090095
620,35.69652555309786,6.386084915543826,9.823092377993046
630,36.06556140905281,6.544230427397843,11.024817279835826
640,36.280821831010414,6.476390041460996,10.652220363816145
650,36.3785436033283,7.249177603321643,11.950498862068004
660,38.3284297329262,6.419419275814783,10.812226931705094
670,35.83813250112029,6.3419649485242,11.745437996194237
680,36.98969648662399,6.174421973501266,11.849081791777577
690,36.482637335778165,6.587679110535797,11.279720912571486
700,36.721806722192156,6.591038463018362,12.163240522267307
710,36.86623852221508,6.9535010542382985,12.37362684833243
720,36.569134837340684,6.986547769951039,13.376398705459545
730,36.668248492031935,7.7206778109584295,14.479951702586431
740,36.83203231578183,8.248166797089135,15.218974580572747
750,37.28625259923502,9.29370352104341,16.41186160213915
760,36.750991635781844,8.591760984141652,16.04054665813008
770,37.674940764665955,9.731841648012185,17.5725824871423
780,37.057087796304316,9.458660654407739,17.7658315652328
790,37.067450184782885,10.56571482203325,18.830279178592644
800,37.58355874369635,9.191517061597596,17.08184492417118
810,37.09342580355618,10.306436069289697,18.84769728904458
820,37.38166271104721,9.935839187460244,17.866308482412126
830,37.09921657866063,10.361424280155918,18.45974989096537
840,37.49273583690092,9.490922295568572,18.894871124391706
850,36.97674307979748,9.636689685986047,18.80252080406287
860,37.21529470166875,9.636820903660519,19.154286415150107
870,38.38432417725572,9.831682337866434,18.929088263869918
880,38.158920053682586,8.609170249990003,17.481872284429645
890,37.900272822997785,8.673391377818687,18.36910605971947
900,37.83955650886182,8.273849881161741,18.351205007859246
910,38.02690724465356,9.114405837086991,18.236351586629652
920,37.753383809568724,9.914047342859114,19.034672965800077
930,37.9461556469283,10.178168236933091,18.980951580781525
940,37.86754741069907,10.352180414134207,19.440397202220453
950,37.76464605495837,9.74291273435928,19.161947923891926
960,37.823797931527274,10.344214081992181,20.156777799483706
970,37.528779273329256,10.451118361042916,19.67717461458197
980,37.23073644440559,11.903424804196817,21.41935977375102
990,37.36505726908717,10.90939742546739,20.39765281770298
1000,37.24340802172617,11.726672721825347,21.128934362693663
1010,37.1483387990702,12.176267261521119,21.646544518185234
1020,37.164645755054934,12.060622379310862,21.565544673008095
1030,37.16527594889801,11.261223950731205,20.855828970298067
1040,37.42152689172925,11.332819835772842,21.33194361369118
1050,37.77561569915281,12.531412192627892,22.080051307468278
1060,37.6529025403363,12.852630630685683,23.212807219769267
1070,37.89909943136321,12.815908089982358,22.752910438787715
1080,37.26293690792218,13.212373191160186,23.463833430490258
1090,37.42269261370412,13.754931235719674,24.230414335791504
1100,37.47229442611725,13.398627331340691,23.714577670958917
