0,17.7186231602579
1,17.53524065871421
2,17.183857164182918
3,16.75025074562906
4,16.33913943979495
5,16.048438075376396
6,15.944811794103606
7,16.04710553239998
8,16.32169402459141
9,16.691693991222643
10,17.05670583340837
11,17.319265654858363
12,17.409440507672354
13,17.302470138290055
14,17.026016983006798
15,16.652648861462197
16,16.281849780391095
17,16.014010992039555
18,15.924352004954097
19,16.04299047743253
20,16.346974049171966
21,16.765858188355022
22,17.19921197955681
23,17.541348931179773
24,17.708876771993037
25,17.660566743849895
26,17.40841620530764
27,17.014648075486797
28,16.575618253228384
29,16.197889381983206
30,15.971257258648535
31,15.945943051310616
32,16.120258288946957
33,16.442116207861805
34,16.822432377761903
35,17.15880927988201
36,17.361935025309826
37,17.377863957471327
38,17.202534075366618
39,16.881902804256708
40,16.50065054951942
41,16.159965922861222
42,15.952438821088492
43,15.937481163863971
44,16.125765779802215
45,16.47590394322964
46,16.90504429694845
47,17.3092980787554
48,17.590331388267362
49,17.68010820789128
50,17.55816677261086
51,17.25576280754982
52,16.84855228914831
53,16.43671201524473
54,16.119584786244516
55,15.971556267708458
56,16.02303047931948
57,16.25345856230996
58,16.59719605940661
59,16.960943607438395
60,17.247788226250197
61,17.382023897078245
62,17.328622449129355
63,17.10165030765208
64,16.761245071128073
65,16.397470569315686
66,16.1069420224046
67,15.968286471585493
68,16.02174579238288
69,16.259155753291683
70,16.625732536782028
71,17.033339878876042
72,17.383526655839187
73,17.591878107439015
74,17.60868324240563
75,17.432258065932697
76,17.108025764251412
77,16.717742396388203
78,16.357271109828215
79,16.113334035284502
80,16.042038627580478
81,16.154953658531085
82,16.416773020170442
83,16.7556821660094
84,17.081293681511873
85,17.308255612762565
86,17.377710134695555
87,17.27265774641787
88,17.021923042330624
89,16.69200995261005
90,16.369830519962306
91,16.140794486245944
92,16.066711917548123
93,16.169960208825366
94,16.428610218535304
95,16.781428766568744
96,17.14344187710976
97,17.427192756043812
98,17.565254658033343
99,17.525842468140603
100,17.321625126127344
101,17.00564967446536
102,16.657296569001232
103,16.362444682589963
104,16.19175005001062
105,16.183628579128502
106,16.334186075789486
107,16.600729576339734
108,16.911935618311837
109,17.186777725892483
110,17.35509082584359
111,17.374639845653387
112,17.242131020066765
113,16.993230326625035
114,16.693425158338407
115,16.421029390536066
116,16.247365424205963
117,16.218151132304126
118,16.343212372543583
119,16.592886315773896
120,16.906786901537355
121,17.208913454984504
122,17.426918047820173
123,17.50917637944453
124,17.43785688391869
125,17.233315532450156
126,16.948044567684967
127,16.653739034062337
128,16.42240205789732
129,16.309076310201124
130,16.33838856811342
131,16.498948174862015
132,16.746836678077578
133,17.01771478383411
134,17.242933168558913
135,17.36625181693056
136,17.35829301787645
137,17.222533628189804
138,16.995303356376244
139,16.735037300451832
140,16.50860106312503
141,16.37287474764515
142,16.362360409437734
143,16.479367543057787
144,16.694728490488735
145,16.955170797486932
146,17.197048616906528
147,17.36139754799049
148,17.409453935897734
149,17.33094618255867
150,17.146860018955003
151,16.903616265604615
152,16.66114312962118
153,16.478329603655453
154,16.398606493274816
155,16.439379485789967
156,16.58769988903867
157,16.80464820434395
158,17.0354116528328
159,17.222985709281915
160,17.322180164599683
161,17.309573415379003
162,17.189590430287137
163,16.99254021343582
164,16.767421300891257
165,16.570080933165713
166,16.44805203728475
167,16.429737277689526
168,16.517665680981516
169,16.68806212049972
170,16.897840833825864
171,17.09519621220873
172,17.231617162667753
173,17.273996610710096
174,17.212403083659694
175,17.063057624712798
176,16.863428650690864
177,16.66293166780629
