start ,1,25,98,90,83,50,83,107,61,199,185,0,0,0,0,0,0,0,0
start ,1,18,120,1,24,41,24,46,170,182,154,0,0,0,0,0,0,0,0
start ,1,9,177,52,114,52,154,97,149,132,144,0,0,0,0,0,0,0,0
start ,1,118,150,54,143,14,143,161,122,53,114,0,0,0,0,0,0,0,0
start ,1,62,28,100,40,140,40,167,8,153,130,0,0,0,0,0,0,0,0
start ,1,142,39,58,100,58,140,43,18,148,159,0,0,0,0,0,0,0,0
start ,1,135,114,86,53,86,93,116,151,87,189,0,0,0,0,0,0,0,0
start ,1,182,181,154,69,154,109,157,52,44,137,0,0,0,0,0,0,0,0
start ,1,199,115,78,117,78,157,10,148,59,3,0,0,0,0,0,0,0,0
start ,1,21,24,3,28,43,28,12,30,75,94,0,0,0,0,0,0,0,0
start ,1,147,177,152,148,112,148,33,49,115,174,0,0,0,0,0,0,0,0
start ,1,91,108,97,112,97,152,27,115,112,75,0,0,0,0,0,0,0,0
start ,1,71,111,23,19,23,59,91,104,143,55,0,0,0,0,0,0,0,0
start ,1,8,114,41,40,81,40,8,186,57,186,0,0,0,0,0,0,0,0
start ,1,152,39,169,175,129,175,85,115,90,84,0,0,0,0,0,0,0,0
start ,1,136,168,29,185,69,185,13,61,164,98,0,0,0,0,0,0,0,0
start ,1,189,172,80,15,40,15,44,80,74,70,0,0,0,0,0,0,0,0
start ,1,45,167,72,107,112,107,161,79,39,163,0,0,0,0,0,0,0,0
start ,1,121,74,158,123,158,163,46,172,170,131,0,0,0,0,0,0,0,0
start ,1,123,19,52,164,92,164,151,195,24,8,0,0,0,0,0,0,0,0
start ,1,74,46,189,15,189,55,175,177,60,89,0,0,0,0,0,0,0,0
start ,1,175,55,164,125,124,125,39,98,18,8,0,0,0,0,0,0,0,0
start ,1,86,94,182,132,182,92,47,127,16,7,0,0,0,0,0,0,0,0
start ,1,156,60,128,111,128,151,71,113,73,46,0,0,0,0,0,0,0,0
start ,1,192,13,46,161,46,121,79,114,71,2,0,0,0,0,0,0,0,0
start ,1,177,22,175,161,135,161,137,24,81,39,0,0,0,0,0,0,0,0
start ,1,47,127,46,152,46,112,80,169,41,26,0,0,0,0,0,0,0,0
start ,1,125,110,81,0,41,0,50,104,173,159,0,0,0,0,0,0,0,0
start ,1,38,82,141,93,141,133,153,136,116,84,0,0,0,0,0,0,0,0
start ,1,76,179,198,153,158,153,198,32,88,93,0,0,0,0,0,0,0,0
start ,1,142,181,82,66,82,106,157,193,173,107,0,0,0,0,0,0,0,0
start ,1,57,93,122,194,82,194,111,123,104,68,0,0,0,0,0,0,0,0
start ,1,89,82,164,63,164,23,69,183,53,16,0,0,0,0,0,0,0,0
start ,1,173,120,167,15,167,55,135,178,109,10,0,0,0,0,0,0,0,0
start ,1,27,21,177,139,177,179,185,89,171,105,0,0,0,0,0,0,0,0
start ,1,122,195,137,194,137,154,122,67,23,82,0,0,0,0,0,0,0,0
start ,1,30,132,132,84,132,124,105,108,164,43,0,0,0,0,0,0,0,0
start ,1,132,111,146,129,146,89,114,125,76,135,0,0,0,0,0,0,0,0
start ,1,137,117,126,112,126,72,73,41,81,53,0,0,0,0,0,0,0,0
start ,1,22,152,164,85,164,125,78,122,47,142,0,0,0,0,0,0,0,0
start ,1,6,125,188,144,188,104,147,47,120,90,0,0,0,0,0,0,0,0
start ,1,97,48,83,170,83,130,59,142,34,116,0,0,0,0,0,0,0,0
start ,1,79,188,95,122,55,122,166,112,172,146,0,0,0,0,0,0,0,0
start ,1,186,44,118,9,158,9,122,105,116,48,0,0,0,0,0,0,0,0
start ,1,199,155,198,56,158,56,34,28,136,190,0,0,0,0,0,0,0,0
start ,1,83,66,193,144,193,184,3,20,46,122,0,0,0,0,0,0,0,0
start ,1,161,129,67,142,67,182,177,108,2,168,0,0,0,0,0,0,0,0
start ,1,156,63,194,134,194,174,182,108,73,186,0,0,0,0,0,0,0,0
start ,1,6,69,70,127,70,167,160,117,120,14,0,0,0,0,0,0,0,0
start ,1,170,157,192,62,192,102,119,180,94,146,0,0,0,0,0,0,0,0
start ,1,34,159,139,115,179,115,11,195,107,102,0,0,0,0,0,0,0,0
start ,1,79,10,89,7,49,7,118,20,120,134,0,0,0,0,0,0,0,0
start ,1,52,67,162,187,162,147,111,50,97,36,0,0,0,0,0,0,0,0
start ,1,111,59,147,178,187,178,45,148,174,141,0,0,0,0,0,0,0,0
start ,1,178,174,141,88,181,88,76,130,124,4,0,0,0,0,0,0,0,0
start ,1,24,75,150,140,150,180,136,168,175,107,0,0,0,0,0,0,0,0
start ,1,83,181,45,59,45,19,131,116,7,44,0,0,0,0,0,0,0,0
start ,1,53,7,51,196,11,196,183,31,49,172,0,0,0,0,0,0,0,0
start ,1,163,36,164,104,124,104,187,55,126,41,0,0,0,0,0,0,0,0
start ,1,162,3,191,86,191,126,143,106,171,186,0,0,0,0,0,0,0,0
start ,1,158,145,183,48,183,88,153,161,130,198,0,0,0,0,0,0,0,0
start ,1,162,16,134,189,94,189,132,155,176,197,0,0,0,0,0,0,0,0
start ,1,145,59,88,107,88,147,186,9,157,36,0,0,0,0,0,0,0,0
start ,1,33,60,149,185,109,185,112,159,163,88,0,0,0,0,0,0,0,0
start ,1,87,78,41,5,81,5,6,12,109,177,0,0,0,0,0,0,0,0
start ,1,47,133,0,86,0,46,45,68,153,4,0,0,0,0,0,0,0,0
start ,1,44,82,25,47,65,47,105,168,5,68,0,0,0,0,0,0,0,0
start ,1,115,107,81,16,121,16,180,156,149,0,0,0,0,0,0,0,0,0
start ,1,4,163,41,196,41,156,100,115,166,178,0,0,0,0,0,0,0,0
start ,1,84,79,4,65,44,65,93,72,66,64,0,0,0,0,0,0,0,0
start ,1,199,69,97,122,57,122,45,8,120,46,0,0,0,0,0,0,0,0
start ,1,89,143,43,146,83,146,136,188,130,85,0,0,0,0,0,0,0,0
start ,1,127,110,184,123,184,83,191,109,28,140,0,0,0,0,0,0,0,0
start ,1,5,137,175,179,175,139,31,123,177,174,0,0,0,0,0,0,0,0
start ,1,73,109,0,137,0,97,147,194,68,12,0,0,0,0,0,0,0,0
start ,1,81,181,128,71,88,71,137,94,13,23,0,0,0,0,0,0,0,0
start ,1,169,6,51,139,91,139,70,43,54,118,0,0,0,0,0,0,0,0
start ,1,67,59,49,153,49,113,43,24,19,60,0,0,0,0,0,0,0,0
start ,1,178,11,11,116,11,76,139,63,179,107,0,0,0,0,0,0,0,0
start ,1,103,96,173,51,133,51,150,118,133,148,0,0,0,0,0,0,0,0
start ,1,48,74,62,30,102,30,195,11,192,46,0,0,0,0,0,0,0,0
start ,1,156,187,158,180,118,180,17,64,45,22,0,0,0,0,0,0,0,0
start ,1,168,196,1,143,1,183,45,68,63,154,0,0,0,0,0,0,0,0
start ,1,113,55,185,73,185,113,56,107,6,13,0,0,0,0,0,0,0,0
start ,1,14,119,144,79,184,79,154,175,175,140,0,0,0,0,0,0,0,0
start ,1,133,113,73,169,33,169,191,42,121,115,0,0,0,0,0,0,0,0
start ,1,97,56,119,186,159,186,80,114,35,82,0,0,0,0,0,0,0,0
start ,1,172,7,137,118,137,158,170,19,186,7,0,0,0,0,0,0,0,0
start ,1,56,158,20,39,60,39,15,101,33,112,0,0,0,0,0,0,0,0
start ,1,33,2,196,177,196,137,63,1,138,191,0,0,0,0,0,0,0,0
start ,1,83,41,40,97,80,97,4,190,77,98,0,0,0,0,0,0,0,0
start ,1,84,143,156,26,156,66,81,66,95,22,0,0,0,0,0,0,0,0
start ,1,8,28,109,75,109,115,36,186,85,161,0,0,0,0,0,0,0,0
start ,1,103,81,78,104,38,104,166,44,99,160,0,0,0,0,0,0,0,0
start ,1,38,6,155,184,155,144,117,31,24,106,0,0,0,0,0,0,0,0
start ,1,176,189,78,13,38,13,33,83,108,106,0,0,0,0,0,0,0,0
start ,1,19,177,102,54,62,54,26,15,111,128,0,0,0,0,0,0,0,0
start ,1,130,7,137,163,137,123,186,149,141,149,0,0,0,0,0,0,0,0
start ,1,27,72,170,21,170,61,199,189,106,61,0,0,0,0,0,0,0,0
start ,1,194,128,19,60,19,20,96,149,86,71,0,0,0,0,0,0,0,0
start ,1,119,146,176,63,176,103,83,100,162,150,0,0,0,0,0,0,0,0
start ,1,42,93,33,188,33,148,163,129,61,67,0,0,0,0,0,0,0,0
start ,1,190,144,31,117,71,117,175,118,79,145,0,0,0,0,0,0,0,0
start ,1,107,33,127,121,167,121,104,165,105,105,0,0,0,0,0,0,0,0
start ,1,126,44,139,119,99,119,117,49,104,65,0,0,0,0,0,0,0,0
start ,1,117,178,155,32,155,72,159,96,166,100,0,0,0,0,0,0,0,0
start ,1,193,155,6,38,6,78,72,152,94,103,0,0,0,0,0,0,0,0
start ,1,110,41,148,143,148,183,109,150,39,115,0,0,0,0,0,0,0,0
start ,1,128,19,144,138,184,138,74,164,115,197,0,0,0,0,0,0,0,0
start ,1,39,147,91,77,91,117,188,78,9,192,0,0,0,0,0,0,0,0
start ,1,40,55,43,198,83,198,73,72,80,163,0,0,0,0,0,0,0,0
start ,1,199,41,101,149,101,109,99,72,196,55,0,0,0,0,0,0,0,0
start ,1,192,41,175,23,175,63,160,61,158,147,0,0,0,0,0,0,0,0
start ,1,5,101,136,136,96,136,82,192,60,131,0,0,0,0,0,0,0,0
start ,1,170,56,56,19,96,19,117,163,56,33,0,0,0,0,0,0,0,0
start ,1,42,4,144,3,184,3,126,82,127,92,0,0,0,0,0,0,0,0
start ,1,115,100,159,170,119,170,179,111,145,118,0,0,0,0,0,0,0,0
start ,1,128,54,158,144,158,104,169,37,119,28,0,0,0,0,0,0,0,0
start ,1,46,84,92,150,52,150,170,51,122,122,0,0,0,0,0,0,0,0
start ,1,40,73,47,137,47,97,113,35,52,86,0,0,0,0,0,0,0,0
start ,1,169,52,42,198,42,158,198,87,61,20,0,0,0,0,0,0,0,0
start ,1,39,60,97,95,97,135,34,10,165,172,0,0,0,0,0,0,0,0
start ,1,154,178,111,175,151,175,60,42,37,142,0,0,0,0,0,0,0,0
start ,1,166,196,31,39,71,39,61,179,13,21,0,0,0,0,0,0,0,0
start ,1,70,27,186,67,186,107,18,57,130,48,0,0,0,0,0,0,0,0
start ,1,114,148,85,152,85,112,188,176,71,140,0,0,0,0,0,0,0,0
start ,1,105,104,10,67,10,27,23,63,134,114,0,0,0,0,0,0,0,0
start ,1,149,173,1,137,1,97,72,139,87,174,0,0,0,0,0,0,0,0
start ,1,101,197,26,136,26,96,114,29,76,100,0,0,0,0,0,0,0,0
start ,1,199,40,112,191,72,191,13,89,193,196,0,0,0,0,0,0,0,0
start ,1,136,124,158,45,158,85,73,101,177,124,0,0,0,0,0,0,0,0
start ,1,197,40,36,30,36,70,154,163,92,58,0,0,0,0,0,0,0,0
start ,1,6,36,24,147,64,147,157,70,173,129,0,0,0,0,0,0,0,0
start ,1,44,31,131,33,171,33,186,193,166,128,0,0,0,0,0,0,0,0
start ,1,66,95,80,75,120,75,104,177,15,64,0,0,0,0,0,0,0,0
start ,1,148,114,183,124,143,124,47,99,169,45,0,0,0,0,0,0,0,0
start ,1,32,175,9,11,49,11,14,69,75,196,0,0,0,0,0,0,0,0
start ,1,149,73,38,109,38,69,14,29,32,29,0,0,0,0,0,0,0,0
start ,1,199,78,159,189,119,189,163,7,110,122,0,0,0,0,0,0,0,0
start ,1,166,20,192,4,192,44,155,143,102,198,0,0,0,0,0,0,0,0
start ,1,157,64,171,101,171,141,118,172,105,78,0,0,0,0,0,0,0,0
start ,1,160,27,43,199,83,199,144,56,104,17,0,0,0,0,0,0,0,0
start ,1,28,76,135,78,135,118,148,113,122,169,0,0,0,0,0,0,0,0
start ,1,186,152,89,19,49,19,14,29,66,172,0,0,0,0,0,0,0,0
start ,1,111,183,12,14,52,14,120,88,121,173,0,0,0,0,0,0,0,0
start ,1,164,177,42,198,42,158,10,84,47,45,0,0,0,0,0,0,0,0
start ,1,155,148,140,145,100,145,20,98,36,42,0,0,0,0,0,0,0,0
start ,1,156,25,108,116,148,116,157,63,117,146,0,0,0,0,0,0,0,0
start ,1,93,159,86,80,46,80,70,48,117,176,0,0,0,0,0,0,0,0
start ,1,94,193,95,71,135,71,82,141,175,22,0,0,0,0,0,0,0,0
start ,1,36,167,156,0,156,40,59,15,176,80,0,0,0,0,0,0,0,0
start ,1,139,62,0,37,40,37,33,84,69,81,0,0,0,0,0,0,0,0
start ,1,40,171,96,35,136,35,58,98,109,116,0,0,0,0,0,0,0,0
start ,1,157,180,12,38,52,38,129,152,3,159,0,0,0,0,0,0,0,0
start ,1,102,14,72,199,112,199,123,88,187,50,0,0,0,0,0,0,0,0
start ,1,13,160,196,59,196,19,71,26,191,46,0,0,0,0,0,0,0,0
start ,1,167,52,158,84,158,124,149,33,115,103,0,0,0,0,0,0,0,0
start ,1,95,90,98,154,98,114,49,147,135,163,0,0,0,0,0,0,0,0
start ,1,189,90,158,27,158,67,174,93,121,131,0,0,0,0,0,0,0,0
start ,1,133,192,118,198,158,198,199,152,165,169,0,0,0,0,0,0,0,0
start ,1,189,56,85,3,85,43,170,148,106,50,0,0,0,0,0,0,0,0
start ,1,171,158,74,33,114,33,78,92,62,9,0,0,0,0,0,0,0,0
start ,1,64,29,92,76,132,76,118,110,107,188,0,0,0,0,0,0,0,0
start ,1,62,47,36,146,76,146,43,138,120,124,0,0,0,0,0,0,0,0
start ,1,74,77,64,38,64,78,189,128,100,19,0,0,0,0,0,0,0,0
start ,1,162,58,12,53,12,13,140,107,178,32,0,0,0,0,0,0,0,0
start ,1,133,70,10,105,10,65,6,56,57,79,0,0,0,0,0,0,0,0
start ,1,134,67,138,63,138,103,156,125,188,181,0,0,0,0,0,0,0,0
start ,1,14,30,114,159,154,159,110,106,199,130,0,0,0,0,0,0,0,0
start ,1,127,77,139,71,139,111,83,75,62,174,0,0,0,0,0,0,0,0
start ,1,106,138,182,110,142,110,144,12,129,193,0,0,0,0,0,0,0,0
start ,1,87,25,75,111,75,71,92,155,76,41,0,0,0,0,0,0,0,0
start ,1,138,188,23,92,23,52,113,136,172,95,0,0,0,0,0,0,0,0
start ,1,133,73,87,99,87,59,167,11,94,106,0,0,0,0,0,0,0,0
start ,1,128,95,10,54,10,14,55,3,15,190,0,0,0,0,0,0,0,0
start ,1,155,47,137,61,137,21,98,14,140,103,0,0,0,0,0,0,0,0
start ,1,165,100,189,37,189,77,173,42,96,92,0,0,0,0,0,0,0,0
start ,1,25,70,55,107,55,147,87,95,178,38,0,0,0,0,0,0,0,0
start ,1,137,141,156,179,116,179,31,123,3,150,0,0,0,0,0,0,0,0
start ,1,157,70,100,180,60,180,60,54,43,155,0,0,0,0,0,0,0,0
start ,1,191,129,24,78,24,118,67,67,111,38,0,0,0,0,0,0,0,0
start ,1,181,33,13,178,53,178,75,26,134,175,0,0,0,0,0,0,0,0
start ,1,151,52,141,22,141,62,160,24,66,75,0,0,0,0,0,0,0,0
start ,1,17,138,17,93,17,53,147,112,24,123,0,0,0,0,0,0,0,0
start ,1,77,131,64,6,104,6,69,59,100,192,0,0,0,0,0,0,0,0
start ,1,38,19,144,98,144,58,199,39,2,124,0,0,0,0,0,0,0,0
start ,1,48,59,132,83,92,83,194,91,79,150,0,0,0,0,0,0,0,0
start ,1,143,76,175,66,175,106,11,197,12,46,0,0,0,0,0,0,0,0
start ,1,199,173,156,22,156,62,128,199,99,148,0,0,0,0,0,0,0,0
start ,1,120,57,64,180,64,140,68,27,161,118,0,0,0,0,0,0,0,0
start ,1,141,109,115,126,155,126,116,148,95,65,0,0,0,0,0,0,0,0
start ,1,196,105,86,21,126,21,173,73,7,145,0,0,0,0,0,0,0,0
start ,1,198,62,188,32,188,72,68,20,165,117,0,0,0,0,0,0,0,0
start ,1,5,65,122,35,82,35,167,148,132,118,0,0,0,0,0,0,0,0
start ,1,48,40,174,42,174,82,104,104,198,115,0,0,0,0,0,0,0,0
start ,1,112,63,123,95,163,95,134,178,115,59,0,0,0,0,0,0,0,0
start ,1,44,13,77,84,117,84,183,122,180,26,0,0,0,0,0,0,0,0
start ,1,108,127,139,11,179,11,95,53,35,173,0,0,0,0,0,0,0,0
start ,1,32,24,28,1,68,1,119,29,177,191,0,0,0,0,0,0,0,0
start ,1,148,165,2,153,2,113,113,117,139,189,0,0,0,0,0,0,0,0
start ,1,53,195,35,35,75,35,17,18,116,111,0,0,0,0,0,0,0,0
start ,1,22,19,137,185,137,145,131,82,83,16,0,0,0,0,0,0,0,0
start ,1,76,5,17,73,57,73,166,42,199,13,0,0,0,0,0,0,0,0
start ,1,18,60,84,181,84,141,155,60,15,154,0,0,0,0,0,0,0,0
start ,1,43,179,38,24,38,64,32,72,68,16,0,0,0,0,0,0,0,0
start ,1,112,191,125,12,125,52,59,89,58,77,0,0,0,0,0,0,0,0
start ,1,173,49,5,191,45,191,64,128,97,29,0,0,0,0,0,0,0,0
start ,1,26,98,164,21,164,61,27,106,109,110,0,0,0,0,0,0,0,0
start ,1,93,81,68,150,68,110,55,167,122,1,0,0,0,0,0,0,0,0
start ,1,84,72,87,74,127,74,126,151,191,19,0,0,0,0,0,0,0,0
start ,1,85,177,177,41,137,41,49,49,122,120,0,0,0,0,0,0,0,0
start ,1,35,143,68,54,108,54,10,30,146,17,0,0,0,0,0,0,0,0
start ,1,106,178,113,146,153,146,124,42,115,155,0,0,0,0,0,0,0,0
start ,1,83,79,99,12,59,12,12,181,38,90,0,0,0,0,0,0,0,0
start ,1,178,176,181,96,181,136,169,31,6,6,0,0,0,0,0,0,0,0
start ,1,116,129,186,20,186,60,53,87,128,131,0,0,0,0,0,0,0,0
start ,1,198,53,157,83,157,123,149,76,103,23,0,0,0,0,0,0,0,0
start ,1,19,137,134,199,174,199,97,33,38,163,0,0,0,0,0,0,0,0
start ,1,157,13,107,129,67,129,79,100,100,165,0,0,0,0,0,0,0,0
start ,1,70,134,73,197,33,197,120,6,197,81,0,0,0,0,0,0,0,0
start ,1,106,129,138,13,178,13,24,92,138,159,0,0,0,0,0,0,0,0
