10,402.83320649725954,100.0,141.45493982183868
20,391.7742671854213,100.0,141.45493982183868
30,385.7135459524406,100.0,141.45493982183868
40,390.09640092614796,100.0,141.45493982183868
50,396.40791337760095,100.0,141.45493982183868
60,389.76363116402086,100.0,141.45493982183868
70,384.7186982993056,100.0,141.45493982183868
80,387.9639374699185,100.0,141.45493982183868
90,387.7223040551577,100.0,141.45493982183868
100,389.9886728034123,100.0,141.45493982183868
110,388.86789522912505,100.0,141.45493982183868
120,388.22323410336617,100.0,141.45493982183868
130,387.3818651926707,100.0,141.45493982183868
140,387.3098487687905,100.0,141.45493982183868
150,388.94278680833844,100.0,141.45493982183868
160,387.74789398476725,100.0,141.45493982183868
170,386.6369465792442,100.0,141.45493982183868
180,389.75464311041617,100.0,141.45493982183868
190,391.3231498294521,100.0,141.45493982183868
200,392.10640071408193,100.0,141.45493982183868
210,391.2629316362441,100.0,141.45493982183868
220,391.78717831596305,100.0,141.45493982183868
230,392.03745563668315,100.0,141.45493982183868
240,391.91698530594215,100.0,141.45493982183868
250,391.3158234339529,100.0,141.45493982183868
260,392.57163945675364,100.0,141.45493982183868
270,392.55352111078196,100.0,141.45493982183868
280,392.8069498904173,100.0,141.45493982183868
290,393.9211666411923,100.0,141.45493982183868
300,393.6739503733848,100.0,141.45493982183868
310,393.4652953909211,100.0,141.45493982183868
320,393.3939095401005,100.0,141.45493982183868
330,392.8688252315589,100.0,141.45493982183868
340,392.1790193850151,100.0,141.45493982183868
350,392.23562944471286,100.0,141.45493982183868
360,392.3728262037339,100.0,141.45493982183868
370,392.521586265269,100.0,141.45493982183868
380,391.8750634785737,100.0,141.45493982183868
390,392.3038365010463,100.0,141.45493982183868
400,392.50113594814417,100.0,141.45493982183868
410,391.83160978783195,100.0,141.45493982183868
420,391.48298311658084,100.0,141.45493982183868
430,392.00920660642856,100.0,141.45493982183868
440,392.3361457000207,100.0,141.45493982183868
450,392.3616633135468,100.0,141.45493982183868
460,392.29188457393957,100.0,141.45493982183868
470,392.5345355229717,100.0,141.45493982183868
480,392.55585441009293,100.0,141.45493982183868
490,392.3445837985702,100.0,141.45493982183868
500,391.8160031330184,100.0,141.45493982183868
510,391.96763768118024,100.0,141.45493982183868
520,391.41548055077226,100.0,141.45493982183868
530,391.27707364822714,100.0,141.45493982183868
540,391.36896987768165,100.0,141.45493982183868
550,391.4781076200333,100.0,141.45493982183868
560,391.55364994625427,100.0,141.45493982183868
570,391.8523824684556,100.0,141.45493982183868
580,391.46876480119033,100.0,141.45493982183868
10,383.47657183395035,1.0,3.1622776601683795
20,364.65682013382354,1.0,3.1622776601683795
30,372.6369479821338,1.0,3.1622776601683795
40,362.25158586512583,1.0,3.1622776601683795
50,357.17560486146135,1.0,3.1622776601683795
60,356.1282798001366,1.0,3.1622776601683795
70,352.8679219837016,1.0,3.1622776601683795
80,351.0264770277694,1.0,3.1622776601683795
90,355.31567669507876,1.0,3.1622776601683795
100,355.4176614303697,1.0,3.1622776601683795
110,355.1571182590709,1.0,3.1622776601683795
120,356.74623708829955,1.0,3.1622776601683795
