0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,
0,0.066666667,0.547140452,2.434857804,2.030242959,2.754251674,3.795668053,3.390588765,4.504664038,5.267176522,6.908381431,6.253954961,7.577915004,7.89000718,9.186631641,9.984076056,13.66705114,12.15980206,11.96306399,9.855249307,25.74015452,
0,0.133333333,0.849290289,1.344973009,2.357598076,2.601752783,3.996769449,4.203061657,3.523706293,5.659825302,6.56487913,5.356743974,8.358720613,8.144158273,8.989875105,24.03820742,9.388438908,35.84366294,9.762287203,17.55952801,12.42884349,
0,0.233333333,1.08350154,1.33077189,1.754818425,2.784941243,3.496270681,3.312744773,4.40401702,5.877418326,5.853281523,7.052401175,7.422688019,7.481927247,9.840197028,8.968816488,24.44069735,11.65395678,11.35791398,30.60551133,12.67107704,
0,0.166666667,0.721676051,1.029544984,2.227637335,2.543094887,3.572826029,3.709164013,4.356475542,5.291345163,6.156661166,6.805401,7.383355465,9.029505653,11.06967022,8.350606638,11.0065572,9.898876593,10.78098564,14.71581663,17.1195822,
0,0.3,0.633333333,1.561588792,2.287397009,2.633157461,3.727065677,4.232412715,5.410363182,5.470882935,5.172515628,7.4164906,6.924224398,9.021027646,9.11671625,10.27209023,12.29364587,11.08955771,12.07617548,11.08002864,14.3609886,
0,0.033333333,0.755009385,1.442176265,2.426973017,2.592818242,3.028726647,4.800514353,4.801961762,5.696491662,7.331949764,6.59015513,7.486942928,9.820952285,8.921108762,10.16898612,16.5514333,14.92669713,13.90467853,14.74019334,30.36660545,
0,0.166666667,0.984554369,0.929544984,2.08987325,2.603520544,3.370765079,4.541833932,4.927464177,5.244765732,6.829673828,6.855472883,6.164605849,8.530954026,9.187736393,8.646332166,13.58162592,11.6482617,10.90115731,19.95089441,12.50704377,
0,0.166666667,0.807868933,1.400511324,1.796109884,2.75567148,3.88029974,5.109226851,5.025094623,5.462639712,7.062137356,7.120486326,8.126010034,8.297354935,9.198568769,10.82530248,16.4153118,11.79347144,11.83439326,12.00367891,20.47617657,
0,0.133333333,0.668816503,1.325975725,2.280088736,2.774992566,3.463295255,3.664784014,5.001779925,4.666617473,7.92603946,5.898820907,8.551051474,8.739340005,8.895419176,9.625124672,38.67702768,11.52286462,11.16417465,14.22888087,12.86210459,
0,0.166666667,0.566666667,1.262258636,1.996910827,3.1434447,3.772786051,4.018182785,4.627230835,6.879617902,6.96056198,6.224150489,7.739768068,39.95627234,10.00225963,12.97557906,23.14388344,11.67880874,13.18111036,14.60351155,12.32919972,
0,0.166666667,0.866666667,1.434115468,2.470327936,2.570078427,4.659543013,3.885204811,4.702249945,5.604414046,14.93092941,6.351673861,8.306440129,8.978714317,9.39223395,9.502797134,17.95428463,12.48187248,15.12837976,16.05723108,15.67530825,
0,0.033333333,0.427614237,1.351249304,2.184129131,3.225266825,3.312876569,3.369241381,5.224832901,6.368430414,7.355425811,8.136600009,8.745715344,9.462791906,8.957992187,8.916398127,11.98214397,13.71089406,14.29035002,13.42444578,44.90333974,
0,0.180473785,1.130422902,1.721845095,1.71652659,2.880488434,3.575840202,3.828407026,4.535437534,6.053866764,6.768711035,5.577173644,18.65272633,9.871397577,8.503086921,13.8555218,10.04170061,17.24652633,16.14388234,26.94704698,15.70046025,
0,0.133333333,0.741421356,1.351789113,1.847336901,2.652840878,4.536347194,4.094657234,7.924313539,6.197750534,6.448583909,6.877773695,8.294225965,11.98768948,10.27393689,13.96641489,10.7332205,13.39652365,38.13452808,13.84246008,14.6529917,
0,0.133333333,1.104299673,1.465906072,1.940398216,2.577986303,3.223668946,4.7522609,4.14940171,5.613026054,6.692439881,6.42541097,8.794086982,13.9574834,9.403479456,12.9508936,12.70099494,16.6518377,15.14406578,14.05943419,18.61155778,
0,0.166666667,0.810018769,1.435684654,1.960514838,2.335489745,3.280653452,4.559903975,5.490852296,6.583862635,6.87372479,7.326189194,12.77325777,8.214648366,9.152503025,9.496855352,11.86187065,27.83936165,11.1617668,50.06277938,36.24144089,
0,0.033333333,0.749290289,1.625356044,2.217785704,3.016006277,3.692723402,3.808526384,5.524647693,5.473531977,8.428802583,7.709193948,9.455341281,8.140176727,8.47725432,17.73701706,13.12595684,16.29895553,11.32335731,18.82471266,15.76138294,
0,0.166666667,0.763097408,1.348310604,2.342240546,2.704709248,3.478997209,3.636113643,5.045750488,5.039973264,6.958761206,7.071599755,18.20799538,9.568298907,12.04156982,7.062722456,10.06874793,17.22020797,25.17602672,16.10401306,22.02625072,
0,0.233333333,0.613807119,1.29568272,1.748773279,2.780744618,4.038343959,4.208885437,5.038987421,4.642039411,4.8936998,6.674010799,8.188174516,13.3255357,8.063271696,35.46815572,16.14559799,11.15034915,25.03890896,16.50903504,13.80143805,
0,0.133333333,0.763316498,1.738634232,1.767549916,3.020876205,3.675725452,4.357177409,5.215299521,6.00259062,5.788213529,7.766612097,9.240886086,8.916449271,18.3005115,10.20802375,34.10388991,15.1565384,11.31507737,23.50602935,11.76564895,
0,0.1,0.307868933,1.303460902,2.151668306,2.413087228,3.764565365,4.805558204,4.561713937,6.150591061,5.877277352,6.221077097,8.24255833,42.33142692,33.4904944,16.43234831,10.7678491,15.86759288,12.92971598,12.75796394,24.97338461,
0,0.2,0.918687443,1.748237758,2.159950279,3.284452218,4.069784137,4.535467479,8.045685638,5.254197962,6.500915142,12.71804893,8.317170528,8.441561813,9.285087176,13.23376911,24.40435839,24.93351768,11.12565276,18.00136175,15.55973508,
0,0.166666667,0.494280904,1.967875966,2.22474451,2.746056248,4.100079134,3.92961474,4.576606666,6.672105614,7.348922074,6.534485668,7.321910898,25.464325,10.19054996,9.999617847,13.15507876,13.2237591,11.83761877,11.97160253,12.80347283,
0,0.1,0.841421356,2.090960423,2.632160524,2.806214487,4.518137582,5.147347236,4.990474478,5.678933915,7.934599598,5.465129158,6.88578665,8.867076312,9.021787478,10.07108385,11.6600562,12.12291488,11.29144539,38.4993185,15.56311482,
0,0.1,0.782842712,1.483354037,2.05423958,2.538403893,4.042438009,5.523343373,4.870661007,6.497295693,6.37142211,6.106253169,8.065684893,13.77031524,10.80548098,8.597543848,10.12694124,15.33833794,11.46866039,21.57606443,29.02127017,
0,0.233333333,0.53548317,1.269350765,1.878679685,2.720609236,4.018491036,3.715413299,5.349129075,5.47615808,6.543204762,7.556928838,8.506828936,12.39156283,44.91543854,12.78242831,18.71795433,10.07093582,23.98244102,27.61764707,11.7102235,
0,0.1,0.769035594,1.335832157,2.00066949,3.141144213,3.790528014,3.600295875,5.166304818,5.679807618,4.969038453,7.7427885,7.634848124,9.548357439,18.7961903,42.48969211,17.96098554,11.21624863,16.17819448,36.60618683,39.55216254,
0,0.260947571,0.93539242,2.40152447,2.34133128,2.365101942,3.093443377,3.984890406,5.000192022,4.919685744,6.201323464,6.640153965,6.733601137,7.241394922,16.64802583,11.1056532,13.50681258,9.867511921,34.62258678,36.56809889,30.85514836,
0,0.133333333,0.57475469,2.057734187,2.0897571,2.869592953,2.982276481,4.096362747,4.712298154,8.348248963,15.14027916,6.436527063,7.124313694,8.707504636,8.991125536,19.07723039,12.56843803,29.76367672,14.66034411,11.55803899,16.88635517,
0,0.047140452,0.53548317,1.246903755,2.07636991,2.85357987,4.086477791,3.92308344,5.101070042,4.97960484,6.77601129,11.1123415,9.970377875,7.207452638,11.39158804,10.56135947,10.76876558,21.33923181,11.58442812,33.65852368,13.06844193,
0,0.1,0.602149837,1.297303626,2.133034155,2.864544859,3.798714207,4.60151555,4.644995513,4.937806693,6.834490573,6.573550809,7.942057516,9.60986251,7.488816806,10.21363528,15.17557335,23.02560015,12.4187269,25.23744111,11.37466213,
0,0.1,0.621676051,1.515415451,2.527249193,2.615440619,3.041138815,3.652544172,4.391847941,6.683763346,6.054983315,7.065110659,8.285224186,9.219138553,9.6559599,11.02219767,11.53873518,25.37378604,25.64835572,20.49409511,17.24298131,
0,0.066666667,0.760947571,1.559930941,2.42643336,3.2658239,2.944182548,4.6860695,5.770959837,5.778907467,4.550772426,6.667896333,7.352580145,9.890869967,9.973583905,14.81969997,26.15946992,35.46024497,16.31517631,18.43070783,20.28181497,
0,0.266666667,0.702149837,0.886704205,2.188394084,2.21329544,3.768414368,3.84780829,5.589589265,5.485350042,8.942905114,6.154447853,11.08536376,7.969393099,15.42797292,11.78658465,23.08331225,11.35462144,15.53187686,45.8585155,32.93138958,
0,0.1,0.696211651,1.444533648,2.346287319,2.431750691,3.312163133,3.908193068,5.281318437,6.150714138,6.568713384,6.983909859,19.98199946,7.930146723,10.35019914,16.29145808,10.13785022,12.71133444,33.44661573,14.4378627,22.03988639,
0,0,0.582404532,1.524675321,2.25131761,2.5878309,4.273326593,3.55082445,5.1141616,6.020476245,5.801886409,11.18513565,10.33122484,9.369361388,19.73357332,13.30580932,8.810886785,13.06112704,12.87348653,14.51467829,14.18363448,
0,0.066666667,1.179273453,1.144973009,2.096999116,3.177110923,3.181773709,5.085204415,5.338686064,4.857549209,7.087527881,6.897123657,9.489992458,9.116035462,8.629769398,9.932321089,16.69228485,11.77374411,15.50773866,15.17933345,32.44534269,
0,0.1,0.660947571,1.23138498,2.204284724,3.045946416,3.007581787,3.925034882,4.687302368,5.110168369,6.502143802,8.258127756,7.01994532,14.18034945,9.421789421,10.06373542,21.89939551,11.48494697,20.52103021,14.46367682,29.64828671,
0,0.166666667,1.078306342,1.325975725,1.955109616,2.548514937,3.460792358,7.228948372,4.171723463,6.243479716,6.70190936,7.675537715,7.77252089,9.153290389,12.36995486,12.04543256,13.89305767,10.53488514,15.49947646,26.51139232,16.75134768,
0,0.133333333,0.688342718,1.533315727,2.132674151,2.43702873,3.750793252,4.209652301,5.131819738,4.909749384,6.780651592,7.272234911,9.71232163,6.475761024,8.638399149,9.564027036,14.13522445,21.16640442,12.69091363,14.38077168,19.69061367,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,2,3,5,5,7,10,14,12,11,18,18,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10
ê¨å˜ó¶,1,1,1,1,1,1,1,1,1,1,0.96,0.94,0.9,0.9,0.86,0.8,0.72,0.76,0.78,0.64,0.64
