
result,0.849509379141286,1.227596630730197,1.1895113130198671,1.0259757248121615,1.2071067811865481,2.0369881792373468,1.661188201306387,2.0793243830896406,2.6406747621553346,2.7001099428835054,2.930713301452602,2.4349034017254514,3.3111226558043,2.6034902255159023,3.314960819255911,4.157489956051956,4.271276971578075,4.082896297149761,4.020250230232209,5.200164301628786,3.9353861809096657
result,1.1697660081116537,1.1926423914788284,1.0557397990452335,1.4712585738912365,15.51119183611034,1.7475500096383345,1.8403383480169588,1.3997491726653755,2.079906226879722,2.4781329214607055,2.5772148860280146,3.386549418235237,2.562082935822678,2.720982483908582,4.506966043368267,3.232296067455318,2.129650318868337,4.438547257606786,2.993844799695851,3.7081696310372485,2.85897621344347
result,0.8966498312203888,0.965466334628588,1.2487487847104606,1.511627101956216,1.3570574549010392,1.7278031477641682,2.7847417115316175,2.091191296059755,2.309380301181332,2.4790683634025594,2.4820666443185404,3.367975070861487,2.9570736592985436,2.884404333943817,3.653454562249775,3.0817133565620876,2.681806311688751,3.174429232816017,3.532319492304601,4.275212643827078,4.043018796310193
result,0.9518783062034681,1.0206948096116675,1.1990919017034267,0.9792734533743582,66.6132039071905,1.825479958064812,75.88867662379982,2.4690304943040338,2.0505762716160976,2.6937993603728203,2.453510559291138,2.7917624230454607,3.5881766775059063,2.527310632968912,3.8630475696984625,3.1901597100352714,2.377358264268281,3.5772342071565495,3.3210535618366954,3.1665668440272015,4.50106843822832
result,0.8771236166328253,1.208289506463283,0.9849925492161513,1.6324709723995852,1.3139244425634973,1.6311533165437793,2.464315439293468,1.9617045588432063,2.0718125213843095,3.6439842026188485,2.7972384538674815,2.350706227671169,3.1519737429641155,2.763621175011458,3.799116195460077,74.12563465684636,3.009144484466289,4.347873112005964,3.9581508951389677,3.0023952946289727,4.688246347703762
result,0.8966498312203887,0.796430740899739,1.297380245603193,1.329222570122897,1.8717440488613155,2.1654877624509674,1.972401319823265,2.750478930993281,1.95629536745789,2.399337565659605,32.78489944574078,2.9686496853453166,2.849030587539466,2.4227883854697327,67.42646481936148,2.778117160111234,3.1757916785788063,3.793732517760742,3.1393145913596614,64.26362356582806,4.504360764902223
result,0.890930735378595,0.9514401255621685,1.1616779852076775,1.542062577403869,1.7135578483770992,1.6789689438016742,1.6800054247231158,2.288659968406844,2.143291040043431,2.7810817765526985,3.7832776813202282,3.10840625009738,2.976460822650492,3.400447006383737,3.14074329863196,3.533902400422089,81.53773667462274,3.7331366415223886,4.029303802158595,3.8601836692349694,4.209749780164125
result,0.9652472443079383,1.0735543575325646,1.0088184372867806,1.2997507296313289,1.5313724068644294,1.382740945971696,1.9654377115465207,3.161547638725893,2.790222627629005,3.309419571380498,3.5893564508967573,2.815897671038466,3.7218466265310544,3.153478853394902,2.1620742669615107,3.695839511021562,5.231185038198038,5.154673009191493,2.9009635050523057,4.246863553840094,3.6731219620043354
result,1.0380711874576982,0.8990187582825712,0.9378520971370485,3.554510413436524,1.5750926606749733,1.943901016676601,1.7837922171780733,2.7622492703328976,2.107585665716008,2.2906531511027124,1.9548561954061199,2.635200669679897,2.7971769229073216,3.0162861461090187,4.037910789267078,2.3228830667354337,2.730482212046421,3.8469061471467367,3.4199732088781927,166.23287294549218,5.773685360015123
result,0.9047378541243649,1.0871423859576848,1.3385825115198526,1.4909131286172521,1.313484704956244,1.8278747981727002,2.443791526504635,2.265434661568244,2.377971418786987,3.317496363005843,1.887699447382664,2.786386511978989,3.345317961024284,3.329393391332073,3.0694789005273693,3.33221560705387,4.035700160515281,2.924304565793075,2.96726208452025,3.5232860750224924,10.243014087100827
