goal  ,1,70,68,4,37,44,37,163,190,139,59,0,0,0,0,0,0,0,0
start ,1,177,89,70,6,70,46,36,175,65,95,0,0,0,0,0,0,0,0
start ,1,100,136,37,155,77,155,45,148,186,117,0,0,0,0,0,0,0,0
status,1,143,127,37,155,77,155,45,148,186,117,0,0,0,0,0,0,0,0
goal  ,1,143,127,37,155,77,155,45,148,186,117,0,0,0,0,0,0,0,0
start ,1,7,17,91,192,51,192,90,177,22,48,0,0,0,0,0,0,0,0
start ,1,23,44,158,53,158,93,96,181,119,183,0,0,0,0,0,0,0,0
status,1,71,114,158,53,158,93,96,181,119,183,0,0,0,0,0,0,0,0
goal  ,1,71,114,158,53,158,93,96,181,119,183,0,0,0,0,0,0,0,0
start ,1,62,32,40,96,40,136,35,61,57,198,0,0,0,0,0,0,0,0
start ,1,39,45,118,68,118,108,15,117,189,90,0,0,0,0,0,0,0,0
status,1,114,68,118,68,118,108,15,117,189,90,0,0,0,0,0,0,0,0
goal  ,1,114,68,118,68,118,108,15,117,189,90,0,0,0,0,0,0,0,0
start ,1,186,155,48,180,88,180,143,109,63,195,0,0,0,0,0,0,0,0
start ,1,155,176,109,96,149,96,113,101,52,170,0,0,0,0,0,0,0,0
status,1,104,173,109,96,149,96,113,101,52,170,0,0,0,0,0,0,0,0
goal  ,1,104,173,109,96,149,96,113,101,52,170,0,0,0,0,0,0,0,0
start ,1,8,162,36,80,36,120,159,124,78,61,0,0,0,0,0,0,0,0
start ,1,31,69,150,92,150,132,117,178,168,162,0,0,0,0,0,0,0,0
status,1,100,116,150,92,150,132,117,178,168,162,0,0,0,0,0,0,0,0
goal  ,1,100,116,150,92,150,132,117,178,168,162,0,0,0,0,0,0,0,0
start ,1,33,63,94,50,94,90,161,82,8,190,0,0,0,0,0,0,0,0
start ,1,65,148,63,46,63,86,150,72,54,178,0,0,0,0,0,0,0,0
status,1,60,163,63,46,63,86,150,72,54,178,0,0,0,0,0,0,0,0
goal  ,1,60,163,63,46,63,86,150,72,54,178,0,0,0,0,0,0,0,0
start ,1,59,80,84,133,84,93,138,150,138,161,0,0,0,0,0,0,0,0
status,1,127,111,199,101,199,61,85,20,96,42,0,0,0,0,0,0,0,0
goal  ,1,127,111,199,101,199,61,85,20,96,42,0,0,0,0,0,0,0,0
start ,1,18,12,13,132,53,132,170,49,68,169,0,0,0,0,0,0,0,0
start ,1,93,144,33,6,73,6,22,165,5,25,0,0,0,0,0,0,0,0
status,1,49,85,33,6,73,6,22,165,5,25,0,0,0,0,0,0,0,0
goal  ,1,49,85,33,6,73,6,22,165,5,25,0,0,0,0,0,0,0,0
start ,1,100,45,74,45,114,45,62,78,107,76,0,0,0,0,0,0,0,0
start ,1,47,44,54,174,94,174,189,23,68,186,0,0,0,0,0,0,0,0
status,1,58,116,54,174,94,174,189,23,68,186,0,0,0,0,0,0,0,0
goal  ,1,58,116,54,174,94,174,189,23,68,186,0,0,0,0,0,0,0,0
start ,1,52,107,136,48,96,48,89,196,61,41,0,0,0,0,0,0,0,0
start ,1,48,136,67,7,27,7,192,160,9,182,0,0,0,0,0,0,0,0
status,1,29,159,67,7,27,7,192,160,9,182,0,0,0,0,0,0,0,0
goal  ,1,29,159,67,7,27,7,192,160,9,182,0,0,0,0,0,0,0,0
start ,1,31,116,119,126,119,86,22,107,0,72,0,0,0,0,0,0,0,0
start ,1,113,103,148,63,108,63,83,108,194,113,0,0,0,0,0,0,0,0
status,1,154,108,148,63,108,63,83,108,194,113,0,0,0,0,0,0,0,0
goal  ,1,154,108,148,63,108,63,83,108,194,113,0,0,0,0,0,0,0,0
start ,1,38,136,100,154,60,154,67,1,26,69,0,0,0,0,0,0,0,0
start ,1,156,121,168,52,128,52,40,97,5,124,0,0,0,0,0,0,0,0
