result,3.743099178,4.597780988,2.138071187,4.411956747,2.418610938,5.134035788,3.354831701,2.270853067,2.799448546,4.128134266,2.387425887,5.376330068,3.966132628,4.801041412,1.550093847,2.021498367,4.703687261,4.242885634,1.962116506,4.643651498,3.469147706,5.046029228,2.078689326,2.761794429,6.148908334,2.354831701,2.021498367,3.490711985,2.666666667,3
result,2.620308359,3.459447099,1.774754878,3.940264623,2.704782977,5.454163457,4.535545583,2.349586409,2.658603404,3.402984392,3.280983422,4.032247551,3.223830433,4.784139342,1.457106781,1.971587379,3.847893798,4.059991223,1.809016994,3.779696088,2.600781059,3.43096853,2.559016994,3.276637393,5.258045243,3.08113883,1.962047991,2.780776406,3.160877774,3.137455796
result,2.543460282,3.713100939,2.094427191,3.435054411,2.803205571,4.468752601,3.913439201,2.530056308,2.48679568,2.984359173,2.467017498,3.142955328,3.366190379,4.338307718,1.165685425,2.292568148,3.196786868,3.447992978,1.4,3.41406342,2.413403974,3.123343234,2.547753777,3.128199524,4.857740383,3.168890995,1.93137085,2.94573138,3.30919894,3.52976854
result,2.408276652,3.18374437,2.530340416,2.960268285,2.266969048,3.890627167,4.080150458,3.426601466,2.669337975,2.820299311,2.683323575,2.877067587,3.866537163,3.843794508,1.803188652,2.165117464,2.816683388,3.246005478,1.473603209,3.64029653,2.245355992,3.267389843,2.895978265,3.164496516,4.420794982,3.538591894,2.393195601,2.621442817,3.202613906,3.171536663
result,2.658848224,3.280773965,2.354101238,3.365776694,2.288003979,3.738884304,4.095305351,3.551958735,2.371687756,2.408185823,3.069300894,2.583465706,4.114706051,3.485244494,2.348122976,1.840907074,3.101870399,2.508515542,2.562237832,3.62734892,2.412335645,3.094197003,3.17240307,2.754956451,3.764581813,3.661464949,2.587688815,2.472164018,2.865389237,3.567229922
result,2.878268891,3.517239071,2.802263809,3.396062701,1.881899986,3.396523766,4.259832991,3.482963893,2.531511979,2.818584928,2.468528003,2.579301702,4.074437646,2.839228824,2.794556387,2.475902931,3.205909103,2.470132311,2.85505088,3.471465731,2.016123776,3.601018173,2.775852686,2.784424992,3.971551829,3.619485874,3.295487323,2.400099107,2.860768973,3.31591698
result,2.604484966,3.18508629,2.68077806,3.203458124,1.921251985,3.019132237,4.077597835,2.998495457,2.604825949,2.819678505,2.691151109,2.414949053,3.562700963,3.151343686,3.372862552,2.204489671,3.376499252,2.529006499,2.185841239,3.289186416,2.550093847,3.194749751,2.430783811,2.759467386,3.979065185,3.714224772,3.614019582,2.577865873,2.562540102,3.044201937
result,2.367643267,3.446095169,2.512700254,3.074652139,2.028469516,2.797812991,3.88765261,3.094728708,3.059108023,2.737710655,2.619627387,2.907780045,3.531833607,3.739638845,3.388378694,2.20644951,3.072934978,2.33981479,2.467292881,2.977172585,2.507326211,2.883971891,3.069112377,2.52438618,3.617449725,3.394433794,3.376293235,2.701335206,2.979115779,2.876628625
result,2.641963407,3.420293577,2.412837827,2.795138308,2.309800071,3.042977564,3.667525225,3.190567259,2.671672144,2.722456824,2.897297369,2.840671424,3.717824023,3.902924692,3.355713363,2.462205449,3.495379633,2.432823499,2.700162832,2.840351073,2.742934693,2.851630965,3.128580435,2.739172677,3.491869566,3.851884469,3.00257581,2.312441894,3.117992002,2.646846962
result,2.53965092,3.492610319,2.378434675,2.857298131,2.010583545,3.208381359,3.674237739,3.166132266,2.999341806,2.664259264,2.774418153,3.073706256,3.628314423,3.446584211,3.409403916,2.458206125,3.352910027,2.54670213,2.505939537,3.139735477,2.752282341,3.044185798,2.624857257,2.829943881,3.635345489,3.384287044,3.208896479,2.302094141,3.261075988,2.726738988
result,2.516298386,3.596145709,2.275414472,2.701556315,2.304458033,2.935381181,3.254710718,2.811562583,2.892563095,2.61130962,3.028785302,2.73301526,3.513793468,3.738823095,3.30098823,2.821072561,3.027774116,2.766564916,2.620046699,3.128986594,3.121646405,3.343530338,2.740107132,2.937092494,3.443978961,3.46796773,3.332948788,2.611514232,2.897176975,2.864572922
result,2.917036614,3.334996634,2.483500239,2.654243152,2.397393265,2.977979736,3.293145264,2.711751939,3.069451499,2.71050179,2.721239918,3.111489404,3.431176409,3.570970766,2.65154316,2.969531302,3.09533676,2.373619263,2.54758274,3.149399151,3.058390803,3.247563886,2.758670908,2.798728745,3.445990175,3.152001851,3.320757993,2.460776409,2.904990956,3.121655326
result,2.731835524,3.373791156,2.43745318,2.75769317,2.448385558,3.087734529,3.222673445,2.533579945,3.339075427,3.015972049,2.613894407,3.020594383,3.477305024,3.676279856,2.772916013,2.771744049,3.012632709,2.734005698,2.80145076,2.838421377,2.90630636,2.86085958,2.815129599,2.758236009,3.282924164,3.036149299,2.936945928,2.503568159,2.69944852,2.97783612
result,2.701673854,3.311950255,2.547481758,3.105525079,2.357861461,3.03088522,3.092094812,2.6329253,3.328025566,3.152516777,2.538914354,3.057111181,3.32247346,3.448647233,2.662108762,2.834410149,2.971443419,2.690771103,2.372615709,3.18978134,2.912162212,2.712975896,2.810682796,2.867171009,3.510552197,3.098860574,2.946332213,2.604789251,2.693991444,2.856448411
result,2.660398921,3.390675625,2.790224431,3.075728225,2.336810786,2.979790658,2.969030412,2.664063674,3.052307968,3.268478592,2.575582784,2.702644915,3.127033844,3.641883928,2.940708184,3.085869867,3.224179909,2.429903347,2.699584184,3.362819779,3.0279015,2.870163479,2.827216007,2.744227076,3.545315773,3.263793432,2.882522702,2.400590784,2.617449365,2.66064933
result,2.591166401,3.348500934,2.864273386,2.665894068,2.285555385,2.845426898,2.882651698,2.867424321,2.905382017,3.003527524,2.608176944,2.752806379,3.171724656,3.365372298,2.920990309,2.737909833,3.227381732,2.567478629,2.460355926,3.483202282,2.947418846,2.659986128,2.965957079,2.639180714,3.309453098,3.005714599,2.870502595,2.42435947,3.122872577,2.852744271
result,2.553413265,3.053660032,2.86726607,2.911086766,2.428420891,2.979097314,2.848620976,2.83419504,2.90377619,3.080822704,2.523536052,2.754857615,3.14426529,3.432037066,2.884941765,2.834115835,3.225777217,2.789810272,2.520629365,3.587883002,2.942675789,2.625250016,3.145915381,2.680504721,3.274065536,2.965206882,3.026315716,2.463197269,2.936364217,2.663174958
result,2.512327325,3.038911538,2.835706166,3.259267876,2.565640338,2.971563805,2.86430381,2.692485288,2.765966412,3.107059133,2.397359249,2.998969205,3.084829754,3.223286899,2.778097882,2.955201684,2.971800847,2.585790001,2.644597897,3.444372513,3.019148797,2.743987515,3.292386142,2.704593368,3.354557277,2.916946538,3.033113813,2.609295646,2.939546006,2.947290763
result,2.53140835,3.300403007,2.807151966,3.210544072,2.606530648,2.936540194,2.686134484,2.735964621,2.872348964,3.026447439,2.389678713,2.732450796,3.033171195,3.248081844,2.888617959,2.55358522,2.974775122,2.787795922,2.661521807,3.470830964,3.062969831,2.680664946,3.3121264,2.575803207,3.466149696,2.873282417,2.956023325,2.53266252,2.950152275,3.08460796
result,2.503407892,3.225098726,2.77046324,3.294814573,2.768942588,3.090540881,2.707777356,2.775491287,2.843427101,2.934336192,2.409621822,2.753561939,2.807505756,3.202081214,2.802771689,2.725968477,2.879609782,2.862184146,2.631452634,3.223251653,3.420924253,2.702556433,3.233656402,2.523003678,3.238044135,2.833587762,2.991839571,2.599359678,2.609837394,2.975768584
result,2.87087001,3.402292829,2.539469752,3.016951625,3.115139055,2.9996478,2.633526166,2.7520381,3.241748376,2.806756357,2.716181544,3.066383764,2.822930621,3.048522588,2.667598404,2.512502925,3.150762083,2.906139504,2.614261997,3.22060061,3.400920067,2.682274326,3.096300839,2.592573328,3.018700226,2.840823076,2.923424673,2.703735345,2.78913451,2.969362434
result,3.014773565,3.186788269,2.840319535,2.950341012,3.086321127,2.916329141,2.748177776,2.637369845,2.981192741,2.689808176,2.739930033,2.994827371,2.798478011,3.077500011,2.559841146,2.671338442,3.243862197,2.797097036,2.54700108,3.169742251,3.366568865,2.570512896,3.139084372,2.748072577,3.079260048,2.764122115,2.951846615,2.741311008,2.767068843,2.66119974
result,2.794600856,3.229022366,2.684903237,3.067010826,3.076005367,2.999675976,2.764741772,2.658366158,2.941945031,2.7264379,2.625579423,2.696312623,2.766538891,3.187638086,2.5374475,2.604484904,2.955954307,2.908693638,2.501689579,3.099521103,3.018622062,2.594183486,3.140012103,2.718149674,3.045532365,2.850078384,2.923215469,2.711658568,2.80060814,2.807733963
result,3.166008523,3.104829198,2.534708753,3.089094412,2.809640553,3.005929887,2.773790165,2.728126535,2.867254838,2.727112625,2.924591212,2.868644625,2.768919207,2.997960439,2.632161058,2.625938472,3.064405659,3.051078522,2.482393826,2.980308753,3.059712411,2.633082247,3.03266665,2.752280505,2.982789334,2.912465214,2.810784105,2.607364008,2.769815519,2.699744196
result,2.84521586,2.7937076,2.545587212,2.974683508,3.060700113,2.89459915,2.856242381,2.709902144,2.843877546,2.777477755,3.085785985,2.978359709,2.749183977,3.020463803,2.608747686,2.662220427,3.103616769,2.904285635,2.624696104,2.95274428,2.946389729,2.669099619,2.809234552,2.687381227,2.946389729,2.804596132,2.854090202,2.627916365,2.784199919,2.710864781
result,2.838055412,2.85365147,2.583443071,2.948304382,2.725206691,2.904159097,2.754233725,2.805447239,2.742310491,2.758141692,2.709285724,2.775389408,2.763937322,2.948304382,2.662831898,2.647000697,2.734018667,2.775389408,2.661649065,2.847289127,2.87687581,2.645203204,2.775389408,2.704341814,2.912590096,2.704431984,2.832730525,2.647000697,2.765336324,2.693907752
result,2.708707679,2.80401568,2.680054165,2.881121472,2.726909887,2.80401568,2.783589502,2.743190438,2.772077415,2.772077415,2.708707679,2.80401568,2.777673196,2.881121472,2.772077415,2.756792118,2.812155955,2.756792118,2.726909887,2.846638713,2.812155955,2.663033358,2.80401568,2.680054165,2.846638713,2.783589502,2.80401568,2.680054165,2.812155955,2.738945416
result,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409
result,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409
result,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409
result,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409
result,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409,2.78508409
