
result,0.20000000000000004,0.2414213562373095,0.2414213562373095,0.682842712474619,2.849736515126096,2.5119694989406525,1.8576491222541476,8.178691464831209,3.149178280585865,2.0437875313342335,2.414199591717493,2.644124800267048,3.2589708091301306,3.7048114952038587,4.179327882923207,4.004726433071821,94.7609706995653,4.060106692706247,4.699870592579834,3.7764065079323075,3.340760304529168
result,0.30000000000000004,0.5650281539872885,1.0656854249492382,2.5590040991882517,1.8640986324787454,1.7537319187990756,1.8969112047670895,1.506449510224598,1.3676619087329465,2.2666309392482717,2.7817693068843807,1.9389050422582736,2.9654178453005047,3.2727645768217832,4.137893251260406,4.004152624293299,4.122711794129613,3.5727771034969633,3.273892881061476,3.8588894693804314,4.0095551500544335
result,0.19999999999999998,0.7000000000000001,1.1300563079745773,1.4064495102245984,0.965685424949238,115.25933576446333,1.5055199887160549,1.3714776642118864,3.427788533920563,2.621480175084159,2.286118637758232,2.5764091950405117,3.2510914920601994,2.905773595494358,3.380917985593746,3.0783510444802675,58.784964262716294,3.166058474151332,13.829868822564967,3.435718175789581,1.6469413449533645
result,0.09999999999999999,1.1886349517372674,0.6414213562373096,2.0430241414982926,1.222677276241436,1.9418110475505255,2.7186912597118438,1.694223753527842,1.3714776642118862,2.075683111004042,2.356720730513997,2.8588197800963515,3.5096923643577393,64.84778121569558,3.17602723914279,4.234318752986514,2.591069939908712,3.6878713861471963,10.366068817395472,3.3196409033889283,3.3413560070632724
result,0.3,0.7999999999999999,1.006449510224598,1.1162277660168378,2.778248464520915,2.235645109765152,1.869890871741394,50.386111291710094,1.8883627011906736,2.7029219980827417,2.1246537600251445,2.265044146777779,3.065701417739728,3.487421208468869,3.749597756278693,2.698629096662605,3.127733632405492,54.76413985969435,2.8684965879124595,4.610313871207344,11.133744143275194
result,0.20000000000000004,0.30000000000000004,0.6414213562373094,1.2414213562373095,1.435917360311745,1.4122417494872463,1.9877054302287243,2.358322386006588,1.3650281539872886,2.466075116262454,32.784218871435485,2.2344320158173843,2.7364307471919997,2.9445093102385242,1.9680189651445499,3.912352932321213,5.790015517096794,3.4334849825237717,3.823777988310757,4.762066070626912,2.6375869592049073
result,0.09999999999999999,0.2414213562373095,1.2472135954999581,0.7828427124746191,1.7180339887498948,1.7812559200041262,2.66050230726237,1.901046962275165,2.997225425690281,2.8335872840169154,2.6631845771598783,2.6390287378253126,1.947870866461907,3.628745229951161,106.61016038180414,3.804221439582647,3.373343312876075,3.0243815094785504,4.410616575027773,3.0792401293255875,3.7579190151511557
result,0.2,2.1937916261090633,0.6414213562373094,1.1478708664619075,1.3536631057245558,1.6714776642118865,1.7812559200041262,1.899070478491457,2.4902377369982505,2.6905927939675136,3.2978567190661225,2.691157871363405,4.090149150387048,2.913796241745877,19.4140998068534,3.4402107363437664,1.9010469622751653,3.5217302429478234,2.504862717754105,4.41308539020655,3.0184127512325944
result,0.1414213562373095,0.3414213562373095,0.5414213562373096,1.2478708664619076,1.4462840739914147,2.904420183968563,2.201957842230246,1.553663105724556,2.1695275573971347,3.283291164241399,2.6262405524956365,3.0801633960337145,2.6598756739015195,3.7668032062768755,3.696658086542778,2.6026497475361485,3.0199158674131312,3.7978245471689833,10.972732451135354,3.5366417840634843,101.29514066215391
result,0.0,0.4,1.065685424949238,1.189292222699217,1.6472135954999578,1.807463837598151,1.3714776642118867,1.9481233434718188,2.7731865683468615,68.69645725987718,3.4597363731387003,2.3805656000800024,3.4762606400609557,4.2926664412051165,2.418033988749895,2.8485198798555222,2.0918151423253546,3.8475838470488304,3.7565631877739016,3.053630805512694,71.55196297260252
