3.054092553,3.11169583,1,2.916433684,2.132781879,2.947206418,5.099019514,2.72075922,2.192163741,3.412022659,2.865080527,3.190385156,2.471404521,3.428461095,3.374368542,1.078689326,5.354085916,2.270853067,3.666666667,5.387425887,5.460362752,3.482553649,1.550093847,3.041035209,6.745355992,4.465207711,1.745355992,1.333333333,2.666666667,3.518299495
2.559016994,3.520690633,2.280776406,2.965468627,1.9531398,2.890155824,4.336307691,3.44588261,2.434692221,4.14503192,3.521957626,3.44965409,3.455382853,5.555531285,3.144122806,2.099586409,4.515564437,1.780776406,2.75,4.059016994,3.853553391,3.170932231,1.560660172,2.780776406,5.559016994,4.384329797,2.888724621,1.75,2.390155824,2.786814408
2.664911064,4.497056275,2.824621125,3.104290253,1.730056308,2.751503848,3.980858789,3.105604795,2.071834721,3.330056308,2.469975678,3.102646615,2.682842712,4.748867682,3.271834721,2.782315743,4.014213562,1.832455532,2.4,3.432455532,3.610374916,2.743669441,1.947753777,2.749860211,4.447213595,5.107463838,2.265080643,1.682842712,2.130056308,2.512294239
2.72075922,4.053138418,2.752205513,3.241276824,1.775046923,3.005780723,4.071897417,3.088003995,2.387425887,2.775046923,2.379348012,2.726528934,2.833344343,4.145401113,3.417322977,2.636921902,3.847127088,1.998450797,2.666666667,3.165117464,3.501575857,2.447288154,1.995806143,3.141386761,3.775046923,4.589553198,2.491922125,1.166666667,2.272402269,2.17741585
2.9372319,3.92027659,2.539055309,3.234936698,1.664325934,3.013229533,3.906294243,2.932574853,2.676966983,2.628335091,2.19283977,2.622739086,2.439122339,3.315843548,3.844511245,2.716918194,3.297537504,2.152070729,2.487744795,3.419380689,2.791045598,2.284798174,2.172986405,2.57520945,3.235754506,4.076759884,2.023182523,1.933902741,2.542384468,2.381435197
2.34234611,3.18227414,2.520439327,2.96536262,1.353553391,2.636575841,3.938438553,2.867779692,2.278346595,2.926061114,2.159511009,2.93227414,2.176776695,3.489974613,3.540724035,2.632199924,3.289853813,2.21734611,2.551776695,2.876181893,2.721673396,2.055871602,1.756078397,2.506319033,3.258061888,3.567164898,2.402765642,2.084438842,1.881078397,2.609489317
2.193196543,3.050910346,2.380407634,2.635877884,1.536491903,2.610912579,3.65796911,2.770629425,2.73280462,3.156498768,2.270929526,2.874711853,2.046023729,3.342452729,3.25674515,2.779825262,2.97033823,2.748752098,2.841832358,3.109485448,2.568201157,2.075893421,2.578989426,2.672283585,2.961142393,3.615257688,2.476153698,2.202522497,2.116514131,2.015874496
1.973876888,2.787240668,2.458594637,2.472290096,1.699070478,2.770905199,3.322104811,2.260181429,2.777338717,3.243697405,2.246742578,2.828662024,1.941421356,2.926022015,3.443381198,2.605759939,2.591118966,2.473876888,2.48125592,2.842366871,2.542366871,2.009725436,2.504862718,2.505055226,3.174930105,3.477338717,2.736814582,2.234523076,2.104862718,2.228197265
1.997712442,2.533855153,2.263254969,2.513739054,1.673174395,3.147392621,3.132465099,2.600164935,2.721424075,3.005342768,2.286114345,2.7000758,2.052408293,2.704384002,2.805624955,2.497437541,2.357040603,2.430797171,2.719234429,2.672689327,2.423612426,2.323110047,2.549875198,2.020193194,3.017054612,3.459141115,2.68606186,2.92487799,1.95116734,2.379248437
1.831236405,2.40603389,2.338173527,2.560241747,1.797266334,2.903936962,3.038093007,2.466817858,2.762303891,2.861167539,1.972869476,2.39173615,1.915892065,2.674053939,3.155156209,2.290672495,2.504212689,2.22823074,2.968372565,2.554978057,2.420822011,2.180203132,2.587385598,2.357218353,2.932300061,3.514471491,2.72574651,2.612102564,1.955236728,2.583346661
1.862377295,2.329740019,2.312160179,2.978684689,1.735938154,2.75933305,2.988249503,2.353985715,2.70366513,2.794923882,2.359571824,2.604854728,2.230054214,2.474033661,2.912451885,2.223252577,2.38850402,2.537031505,2.740036214,2.666133591,2.459697986,2.320187507,2.779427751,1.776132638,2.860584671,3.569978913,2.516073702,2.443034179,2.103836799,2.724182576
1.8303656,2.234758589,2.248021134,2.866936751,1.752001712,2.633666404,2.859543379,2.642868566,2.820576424,3.012991148,2.191030979,2.504286243,2.070764627,2.545326682,2.984537889,2.13471618,2.146468019,2.347276751,2.629059611,2.55871531,2.433853589,2.432857672,2.516922574,2.149266021,2.727685766,3.600694705,2.547841863,2.27132974,1.948292005,2.44131896
