result,145.82299440670894,0.0
result,146.60192421934218,0.0
result,151.35689149535585,0.0
result,141.69298489958805,0.0
result,144.6857517035485,0.0
result,128.8491491121505,0.0
result,136.6906665556988,0.0
result,133.4363715378147,0.0
result,152.38064616335853,0.0
result,156.88075216256306,0.0
result,149.73474868475625,0.0
result,156.2113586882254,0.0
result,146.52357284236524,0.0
result,148.87793156516844,0.0
result,145.96475742393963,0.0
result,136.73828257827492,0.0
result,139.02418843188278,0.0
result,153.54225669076018,0.0
result,149.76351749030147,0.0
result,155.80824960263965,0.0
result,140.5395688011643,0.0
result,156.13654314027644,0.0
result,141.6433218817653,0.0
result,156.03907493039688,0.0
result,147.10360968405413,0.0
result,148.08084743597843,0.0
result,153.42437929812647,0.0
result,140.52348420773615,0.0
result,139.79645113519032,0.0
result,140.735413675133,0.0
result,156.03109691148055,0.0
result,148.69725882034695,0.0
result,152.9362179065774,0.0
result,153.34985430759883,0.0
result,153.30831979018345,0.0
result,145.80831050832788,0.0
result,152.07605014555145,0.0
result,152.75395771204828,0.0
result,150.84208627685157,0.0
result,148.4990815938018,0.0
result,142.6984929665454,0.0
result,144.7865550643626,0.0
result,142.70137827658425,0.0
result,137.6952799751394,0.0
result,147.35270254981248,0.0
result,142.29625070156777,0.0
result,151.9891062278038,0.0
result,147.5929407404259,0.0
result,158.1489916501304,0.0
result,150.80189179783002,0.0
padding,999
result,1.7465031643120648,0.5
result,1.943683859911369,0.5
result,1.3498016128827908,0.5
result,1.8151005773996147,0.5
result,2.0596404388092067,0.5
result,2.065163382021858,0.5
result,1.6073865645456713,0.5
result,2.165090536056502,0.5
result,1.7679830630120177,0.5
result,2.2258385702353523,0.5
result,2.1500843447831066,0.5
result,3.0217927412582637,0.5
result,1.727286790227349,0.5
result,1.6947297466598332,0.5
result,2.115071794882236,0.5
result,1.981340984795762,0.5
result,2.3158620768804967,0.5
result,1.886958452154821,0.5
result,1.9140656534441254,0.5
result,2.4804848238622283,0.5
result,3.707662397170311,0.5
result,2.2110700184158634,0.5
result,1.7685672330395283,0.5
result,1.6935140958762267,0.5
result,1.78973196030647,0.5
result,1.7056889157937727,0.5
result,2.1421924745082745,0.5
result,1.8095702172792483,0.5
result,1.751260182163726,0.5
result,1.9354659399029868,0.5
result,1.890622451841701,0.5
result,2.678332386533491,0.5
result,1.672407302669325,0.5
result,1.7968209601804734,0.5
result,3.202943009783013,0.5
result,2.1310271782876935,0.5
result,1.6296008546749825,0.5
result,1.416053036599664,0.5
result,1.5621177228149308,0.5
result,1.7584312568458373,0.5
result,1.7320850399346897,0.5
result,1.8467650434543472,0.5
result,1.6370790523238423,0.5
result,1.9652879481960996,0.5
result,1.6529718382639595,0.5
result,2.0818683586533075,0.5
result,2.0612398045663762,0.5
result,1.5815032735608012,0.5
result,1.5694806622662658,0.5
result,1.9262919177510507,0.5
padding,999
result,1.6858419824028235,1.0
result,1.7222510169709178,1.0
result,2.2600420510001307,1.0
result,1.8181174540891618,1.0
result,2.4027738277362136,1.0
result,2.2478399171424113,1.0
result,1.8644866498771129,1.0
result,1.7619487957372124,1.0
result,1.9638685258373703,1.0
result,1.8568317741397722,1.0
result,1.9446684990035432,1.0
result,2.0053436872170383,1.0
result,1.7644150634222113,1.0
result,1.688893188980125,1.0
result,1.9455928065308181,1.0
result,2.178407753952086,1.0
result,1.538826096497963,1.0
result,2.001136452946909,1.0
result,2.4755175080129015,1.0
result,1.8126105455560122,1.0
result,1.9443652489413141,1.0
result,1.7463070116829214,1.0
result,2.1415389775105353,1.0
result,1.593953456894016,1.0
result,2.318734911097118,1.0
result,1.8693529670442275,1.0
result,1.5502915137329758,1.0
result,2.216411642814802,1.0
result,1.2002014835593071,1.0
result,1.7473419356384097,1.0
result,1.7464205615364383,1.0
result,1.7419076566304057,1.0
result,2.155441879913168,1.0
result,1.914847490580317,1.0
result,1.972153215980142,1.0
result,2.5048121575643587,1.0
result,1.5964131341383958,1.0
result,1.901612091479678,1.0
result,1.7717181201422,1.0
result,2.103894954373412,1.0
result,1.833883804317695,1.0
result,1.961769228928235,1.0
result,1.7704765562484421,1.0
result,1.9690816285471733,1.0
result,1.8575980760902249,1.0
result,2.3014830190600133,1.0
result,1.6238082813092858,1.0
result,1.954068846833162,1.0
result,1.83107513964826,1.0
result,1.9334456236763955,1.0
padding,999
result,1.6546819373982393,1.5
result,1.9805845187895454,1.5
result,2.047042972392019,1.5
result,1.6476127461679455,1.5
result,1.8595851996051938,1.5
result,1.7553407653261415,1.5
result,1.375266013632797,1.5
result,1.9338175487929576,1.5
result,1.6895128699858204,1.5
result,1.995157939485768,1.5
result,1.7455410863219323,1.5
result,1.795971310553591,1.5
result,1.7994268817801473,1.5
result,1.8667111445190374,1.5
result,1.6640469122698598,1.5
result,2.5742745234153555,1.5
result,2.4308667058022912,1.5
result,1.877839495699777,1.5
result,1.8104586238810074,1.5
result,1.6224581859207858,1.5
result,1.908200313247039,1.5
result,1.4264154624194145,1.5
result,2.1723339428082595,1.5
result,1.7525324772461701,1.5
result,1.971153288393186,1.5
result,1.9714452246791925,1.5
result,1.9318284917225703,1.5
result,1.6658168790195969,1.5
result,1.6164020240247188,1.5
result,1.4821338382526792,1.5
result,2.42483903435375,1.5
result,2.5271431242794415,1.5
result,2.127635777652403,1.5
result,1.7208609050970871,1.5
result,1.4761454888473031,1.5
result,1.9963587999844392,1.5
result,2.0001242117138442,1.5
result,2.620708642909056,1.5
result,2.018055838858257,1.5
result,1.7240273716299357,1.5
result,1.7882184485387436,1.5
