1.217571317,1.258397969,0.896175503,1.80442346,1.443391688,1.421439128,1.878743747,1.661678022,1.722234648,1.362675126,1.565375261,1.768737478,1.666133591,1.661172429,1.582902168,2.0534047,1.738601099,1.870054335,1.376378633,1.855570577,1.428245847,1.578520241,1.375158023,1.510845102,1.975766606,1.571051439,2.185215445,1.294494394,1.407735622,1.203152794,1.577841546,1.657373683,1.498309409,0.079532137
1.290321079,1.269527655,0.991882108,1.746964642,1.541853312,1.391336333,1.815976336,1.614415306,1.74207503,1.33676976,1.554577996,1.547124049,1.61855262,1.613945827,1.695714703,2.12101865,1.614415306,1.807907597,1.492351588,2.033060053,1.485947427,1.537197367,1.348361022,1.545784737,2.048926134,1.53026205,1.982679946,1.647933415,1.307183077,1.218228563,1.583076456,1.65099383,1.515159083,0.067917374
1.27096634,1.251559144,0.925756634,1.563833666,1.533343995,1.365247244,1.694911247,1.483473055,1.720217599,1.247651776,1.584272797,1.718856154,1.577315779,1.600630343,1.584272797,2.046284073,1.573454286,1.75404709,1.392861482,2.278429766,1.48116517,1.756612684,1.39180362,1.442732422,1.912331059,1.693305506,2.054800956,1.337633007,1.286704205,1.203679992,1.55760513,1.638233057,1.476977202,0.080627927
1.331285192,1.431030799,0.992896845,1.467599444,1.599532442,1.41967354,1.728733543,1.709444709,1.752458248,1.309427789,1.547755747,1.932564616,1.478733543,1.563090946,1.610255747,2.006779666,1.537613393,1.767913765,1.493307639,2.101980694,1.388592347,1.606181795,1.367315894,1.415061645,1.969176268,1.837473912,1.8232333,1.721450235,1.29467354,1.253449993,1.581956241,1.645402117,1.518510365,0.063445876
1.336163332,1.405676047,0.993314677,1.498917123,1.681912887,1.394986861,1.685866864,1.610305968,1.767019527,1.291226154,1.588244702,1.882048481,1.450572746,1.602677831,1.515534821,1.888733803,1.589178109,1.792528471,1.767566305,2.176757271,1.365733973,1.764674812,1.345709077,1.390646254,2.127274973,1.744690393,1.715984283,1.547091946,1.277339802,1.297364699,1.583191406,1.650380031,1.516002782,0.067188624
1.261932036,1.406150353,1.215908307,1.580972499,1.896063896,1.373043147,1.592207593,1.630617519,1.724407331,1.275046923,1.500008885,1.777490232,1.424202809,1.569195729,1.486893997,1.761522584,1.556445992,1.748499112,1.897091483,2.028780035,1.345415419,1.470522969,1.39517346,1.42449924,2.005509969,1.826206586,1.57277879,1.562721678,1.261932036,1.454350306,1.567519697,1.617354732,1.517684662,0.049835035
1.300777718,1.449830228,1.226345425,1.611567508,1.811282815,1.300777718,1.561038773,1.546063235,1.708081343,1.260570769,1.495493342,1.83794915,1.514886437,1.561038773,1.513899576,1.835246535,1.496328496,1.774160631,1.766413698,1.649957382,1.39229187,1.584901173,1.374374857,1.349525596,1.804069738,1.753158854,1.758370407,1.353755229,1.406040876,1.430437132,1.547621176,1.582778374,1.512463978,0.035157198
1.30644951,1.427338717,1.253553391,1.530989132,1.956457507,1.347542231,1.532986834,1.567555767,1.622677276,1.347542231,1.470718675,1.849741209,1.489142115,1.594790233,1.438204598,1.793484209,1.515500911,1.7854526,1.728093013,1.822410489,1.567029159,1.576366792,1.601966598,1.332049316,1.734576929,1.665500911,1.916762371,1.444181351,1.818252909,1.565070557,1.586746251,1.62218879,1.551303713,0.035442539
1.350717056,1.426713709,1.390198735,1.411612798,1.958530959,1.330992601,1.566466889,1.58814835,1.778123008,1.68360776,1.4483035,1.805763517,1.512321724,1.586191344,1.417337712,1.775423702,1.927624074,1.76777455,1.645802869,2.02907083,1.643494905,1.37541081,1.453682659,1.411475539,2.038759814,1.632663434,1.976072623,1.46878357,1.622118814,1.538162435,1.618711676,1.664468196,1.572955156,0.04575652
1.467784903,1.407317632,1.624127477,1.438357671,1.791562431,1.315947483,1.596903302,1.580242223,1.841517864,1.350249156,1.446753957,1.769137903,1.542959999,1.559546283,1.489276907,1.769436662,1.67924884,1.751703596,1.635276083,2.121621394,1.570571138,1.41453159,1.648881815,1.438226651,1.935059791,1.605000828,1.78197885,1.545760574,1.521759485,1.559155052,1.606663251,1.639043077,1.574283426,0.032379826
1.534402951,1.388560947,1.734481833,1.505207941,1.893189726,1.320219921,1.58896027,1.5550143,1.76145187,1.429033004,1.481071958,1.814908186,1.573095128,1.622174705,1.564177122,1.707995554,1.944181458,1.815193956,1.607655383,2.244631099,1.587538826,1.353030217,1.457710254,1.462651579,1.731445709,1.578696444,1.834936292,1.522031854,1.412117768,1.588586049,1.62047841,1.660297142,1.580659678,0.039818732
1.512136161,1.421802731,1.448777694,1.668083175,1.814306821,1.306877424,1.581679157,1.531888704,1.729724708,1.411156629,1.461027293,1.798212576,1.549216164,1.554584093,1.599595307,1.558202504,1.659302137,2.145730212,1.665669742,2.040402543,1.58031694,1.338320625,1.438638993,1.61416691,1.781227541,1.596250759,1.910301814,1.500280527,1.647359627,1.56406163,1.614310038,1.650602045,1.578018031,0.036292007
1.491650715,1.454373341,1.480269306,1.721359848,1.583700763,1.344045046,1.714496933,1.623487333,1.939901003,1.473143482,1.442586201,1.766284073,1.582852616,1.588005827,1.585054214,1.575874404,1.995138047,1.987026827,1.679042953,2.185060611,1.796469546,1.3647878,1.546017659,1.589600234,1.672930052,1.572400729,2.102480807,1.642586201,1.896547414,1.541499165,1.664622438,1.70960951,1.619635367,0.044987072
1.495524116,1.452828734,1.386380949,1.70954653,1.53337535,1.526523596,1.694589203,1.535677176,1.958143794,1.637563506,1.473104731,1.788976654,1.858437673,1.795549144,1.562552129,1.553725388,1.750767912,1.910602718,1.668857207,2.073528409,1.80429764,1.508412096,1.610093205,1.582854592,1.721133115,1.550385316,1.912830502,1.586008766,1.877996112,1.536603565,1.668562328,1.698126601,1.638998054,0.029564274
1.483181655,1.4360573,1.335033506,1.609192954,1.513620707,1.47271866,1.68420492,1.561617576,1.922656987,1.620548027,1.455582334,1.770643829,2.088535085,1.741655592,1.468534869,1.613301398,1.840083088,1.876876691,1.644084718,1.996731061,1.722130558,1.489582019,1.741655592,1.576608628,1.740204776,1.545341918,1.924802261,1.638378811,1.651305861,1.590803433,1.658522494,1.691097847,1.62594714,0.032575353
1.510070452,1.420483825,1.37217665,1.516007492,1.810915763,1.420121565,1.624914963,1.541559805,1.831001065,1.49527711,1.510740107,1.644975688,1.975926864,1.815948407,1.495946766,1.661427347,1.969799262,2.026199752,1.564446462,1.831001065,1.913164032,1.549321149,1.786596464,1.570808804,1.713768891,1.637404908,1.860118268,1.855627759,1.422756933,1.56970331,1.663940364,1.699229609,1.62865112,0.035289244
1.539897041,1.440467141,1.78295315,1.49821413,1.666412145,1.371151856,1.603366171,1.454750367,1.893508229,1.512681348,1.535751413,1.588252389,2.047946459,1.654253493,1.478845153,1.782146323,1.922074682,1.85902547,1.785814932,1.85902547,1.749434243,1.53037904,1.658568666,1.565408969,1.961325903,1.649077631,2.041803508,1.546039992,1.515872406,1.550058368,1.668150203,1.702834212,1.633466194,0.034684009
1.721152451,1.499517632,1.633028824,1.462883648,1.926822029,1.550382264,1.549920632,1.439592022,1.775600994,1.541426687,1.551226366,1.536113513,1.993488696,2.015164747,1.462883648,1.658534456,1.705674908,1.924453102,1.863724621,1.644727338,1.566184299,1.611394004,1.7341567,1.560369122,1.987550509,1.924453102,2.020883843,1.49581106,1.498676659,1.498389756,1.678472921,1.715040984,1.641904858,0.036568063
1.830115905,1.465284795,1.465191813,1.487825078,1.969055769,1.597356149,1.56366235,1.457669699,1.803604472,1.556219375,1.53344487,1.551077593,1.993698738,2.046933626,1.480209982,1.73168527,1.650653137,2.044853139,1.712576911,1.718323542,1.54869726,1.656187746,1.710474226,1.66768101,1.969055769,1.934505195,1.851092729,1.920453822,1.482590315,1.51379376,1.697132468,1.734994418,1.659270519,0.03786195
1.83563018,1.481241954,1.542098621,1.516022027,1.907522776,1.81977554,1.699991954,1.536364829,1.791436006,1.538837519,1.547272027,1.564353727,1.679174783,2.027161124,1.59329778,1.708820105,1.690514279,1.872241833,1.598864829,1.617376053,1.653491833,1.604431879,1.609772027,1.714387155,1.95171695,2.07671695,1.793246081,1.86688018,1.480453541,1.659058882,1.699271781,1.725559679,1.672983883,0.026287898
2.013786134,1.67829923,1.673543415,1.765477848,1.56472153,1.424226418,1.590107056,1.669390431,1.953180073,1.612937354,1.561720939,1.612775665,1.71919979,1.810308054,1.612775665,1.810308054,1.699892634,2.031537238,1.669390431,1.687340708,1.69429511,1.797756127,1.591294087,1.976329528,1.769208321,1.890420442,1.767453097,1.860117412,1.465894343,1.951424849,1.730837066,1.755372023,1.706302109,0.024534957
1.815887228,1.620484028,1.473835287,1.810647652,1.577523838,1.532308568,1.572750966,1.798464901,1.634177064,1.715469182,1.54449132,1.680817842,1.822637089,1.857481745,1.693000594,1.76381356,1.679307557,2.013380659,1.798464901,1.667124805,1.786282149,1.983968894,1.54449132,1.786282149,1.620484028,1.834819841,1.983968894,1.864231606,1.480894918,1.815887228,1.725779327,1.747433476,1.704125178,0.021654149
1.782396417,1.753824988,1.693853002,1.810967846,1.753824988,1.721736256,1.749188484,1.775651618,1.782396417,1.775651618,1.721736256,1.782396417,1.799133172,1.782396417,1.782396417,1.799133172,1.753824988,1.810967846,1.775651618,1.753824988,1.775651618,1.810967846,1.721736256,1.799133172,1.753824988,1.810967846,1.810967846,1.810967846,1.721736256,1.782396417,1.771976767,1.773025256,1.770928279,0.001048489
1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,4.59035E-31
1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,4.59035E-31
1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,4.59035E-31
1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,1.788440961,4.59035E-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,average,sup,inf,variance
