
result,7.005659830908453,6.575927451600611,4.748346730155532,4.275892138224811,36.00232575253548,4.907318248410286,31.974208362162926,7.705352969557042,5.802439283544992,4.084202268971837,3.648090636666386,5.9095523003605495,6.443650970701852,13.045620924023103,8.032714035110928,5.795604356211769,13.912265819586935,6.942601845445762,31.890188240986433,26.745051819309243,4.054092553389459,5.020752582766183,5.471933650456881,5.2033128687076,4.471404520791031,4.726779962499649,9.251757235002843,4.952433587378028,3.466115212556056,2.492902888206358,21.20114922812371,17.072898853689807,18.77140664526819,19.441166552799487,20.074620209315224,21.620288167595255,16.98589519749548,18.737009721238653,37.119163914147876,21.03490071824113,12.147334117152013,19.8077139725002,46.682748502572835,37.57196667936094,19.09914403835848,44.38062781136043,10.278001617395216,19.35928333646301,33.246101862003954,20.385335834963627,18.6559003994194,21.42387175540717,17.6978064498343,19.738309034328978,16.55906692414798,33.04852121397873,21.553574956258377,14.027497304814148,24.10799582402513,11.22713561865623
result,6.132518414208721,6.7917863786276165,4.57134582144651,3.6803373379345894,26.19773140381198,5.024383490949308,30.384843347958892,6.765564437074637,6.188445558352521,4.885841479066234,3.0612913643045987,5.070543273659969,5.1915080159103635,17.86189300160814,7.163632290751801,10.251826291653988,9.837462874799265,6.398231167097311,25.308149235307027,35.72164546930519,4.336135658520727,6.083814726726732,7.2602578116143635,5.478110615977532,4.64646312352448,7.86945864980845,8.705808866444121,7.124279046930543,3.6145482791775585,6.297276724936022,15.775947009467874,17.05295657364165,18.009144007131994,19.532010013450304,19.124355355750488,24.375557583294253,27.022139418858032,17.47950673404221,20.217776480281632,24.383825747831033,16.08678947583666,19.998716778012174,25.895028819370665,39.080825664446174,20.63550983794515,28.148162115360776,9.665993285995922,16.874274769647847,14.192956285181046,23.313414242703853,16.62464243966864,25.32346480292184,16.904644455739746,17.042018625984298,24.053536497001303,20.321452180759493,18.374695408464632,16.555439470000646,19.903416388518455,14.017241306497777
result,6.3191021409152395,7.315089254689589,4.252259434752233,4.502909612808917,22.29348134602695,5.463085329438734,24.517129186532028,6.123154621172781,7.57245619486085,4.3517637107799185,3.9722768181601724,4.465380671809755,5.3357626779910206,26.321926360522006,11.425594453886724,8.56414494958426,8.44511249032745,5.506314444668143,23.12647007720187,34.39383351755567,3.9817993577161195,5.784566067712958,6.35309818296543,5.231754894647172,4.850904619236555,7.176883035276065,7.314341589795959,6.262876539398266,3.5545398069490703,5.956132360638101,18.0447918280878,16.731365926544473,15.995149277798822,20.08644726921984,16.949618886360334,22.836920416328603,22.248700073069728,14.655602667706967,19.138977394851004,16.742344426828353,19.707214320808475,17.696045379538134,30.777662775200252,28.880909383596848,17.09414946447955,25.682844439722622,25.21211279718453,15.859288877284088,14.026889767547312,17.845781017338,23.7817456358312,20.637759661116135,16.665711683446318,15.056687781427192,16.667443930583367,15.972255465854833,18.21668806673736,13.623059077917725,19.694352262790055,15.094798452193817
result,6.299681119451734,9.26137402430652,3.9173229768134084,4.574866608846348,19.930760143718224,5.680542597137673,25.078705045892505,5.09747534930348,6.959836539113404,4.981164168464799,4.751389039780738,5.15687760398168,5.641292458205909,21.94542364243373,19.79154119015336,7.780340986132087,7.792763607950008,6.195722953730441,21.991758825516712,28.322301630421762,4.281156284306862,5.331021709746837,5.779072612686997,5.723356689696675,5.444979992766458,6.480250702860119,6.352022228236574,6.557676556130115,4.542034612969484,5.18588609706878,15.02962694760398,16.82773207803456,17.13150629827722,16.639225108947098,17.066355654671124,23.94722023765452,22.22842494151503,12.644493200390773,16.8351986807098,20.175902897534915,16.487782589151088,16.133698358419853,23.88023872509386,29.258338974045586,18.222260843210766,26.640968507038124,27.768009410160975,15.111080970498254,22.043765777345794,17.560537136979992,19.091062074407454,29.613548962438834,17.331491267717524,13.663334141755024,20.38356770972163,23.081193269028823,18.268160121624593,14.15713278154259,17.54234770555168,15.270528579892407
result,5.797580291109064,8.542720359114037,3.8182812529052073,4.932956263006027,18.464494580794394,4.826885420217496,23.170004032490763,4.521109381612923,6.5036934508255495,5.264159796842537,4.270596376534902,5.559753130722591,5.090986373455449,19.395998301189447,18.61581566503101,7.273658597233227,8.23265723937933,5.822046042161552,20.633556953967364,27.582998186118495,4.203596379337272,5.254862191394971,6.1019180156111785,5.310217251241822,5.715293167253281,6.127427836144486,6.0778250752826875,6.274573498770904,4.039849193481728,4.637548677130592,14.291155458062892,17.543357104914698,16.186107990529024,15.996170463280192,16.401106425868676,20.330859618993863,22.12214773955551,16.82039544119166,14.82238531848904,16.9016104239862,17.85303991087268,16.987105374169506,20.66070110970088,25.349530431272733,18.211984199471576,19.54695510259293,23.365811079611433,15.87958215095581,26.777384683981435,17.966568771480773,17.004885925382442,24.346046301797564,15.539514321359507,13.724030747165013,22.02064507963136,19.923344925768397,16.80983866842029,14.48296369257977,15.307654371517124,15.579505548393664
result,5.323571444347498,12.915048732678576,4.1302096586651516,4.929719464077397,19.165830495554165,6.74944875770183,25.155515327474806,6.698496926446033,6.8179415969078825,5.119200220511178,4.368651824374996,5.164280606628184,4.889640460472952,17.43699098289068,16.777963473943622,7.430178607132978,8.154450809398007,5.447843677484632,21.730164895450798,25.465294189000467,4.403883077522538,4.902946496229145,6.250058595691535,5.9389110510290575,5.7735064086244225,5.707733465988616,5.680380762981684,6.250873567900241,6.566202124016219,4.617862909429122,12.156303296801175,17.162925274856317,18.584386522948826,16.190583801597143,16.588221647718196,19.20833154434064,21.242125095743997,19.615633327616216,14.335936235068697,18.813506290576026,19.576267557717575,15.88302575427777,16.92032534121819,25.21363947995301,18.228804973622914,18.488904572685936,20.410725485734208,14.862515358244075,19.042662153714023,19.467980053857808,17.712948539529357,22.501308619251418,15.515938056729532,13.191499340287292,22.90038333976315,18.976724326882106,16.102551711488406,19.00260408710181,15.457655760977556,14.331671361957692
result,5.204241774871885,18.66118670241468,4.370624547829876,4.862208637784094,20.236091548853544,7.547125246687456,23.258617744584956,6.261323048229831,6.430776203756648,5.4688514785301425,4.441881907338059,5.091864427993868,5.364943696654919,16.087048422342665,15.486840887078948,6.7380638559598935,8.188420240871414,4.8638634562646565,21.127616751596076,25.25044025926221,4.950624437835229,4.940240524159116,5.646115375789065,5.454115199147546,5.1143796682065785,5.038965839331866,5.82999041962406,6.113510954612202,6.382014487809032,3.9341892504982527,23.193472276560183,16.56317195379401,24.37949531535452,15.693949955170046,17.223452297311322,17.04599056800498,19.414040812642746,18.748156006499972,16.746494614272848,17.866827643660145,22.580253601974196,17.76522685635167,17.489958955377258,23.13659202758253,17.82558996652337,18.168498476009226,19.923783075737322,15.245623462176024,18.440473563972795,18.289636505585353,18.144819607307767,18.812899495286928,15.675320344819074,13.287787399361363,25.640354295249317,16.692841122924804,16.001992493821895,12.887215538189105,14.922877782470474,13.95762843988755
result,6.797384469658358,17.295197843804285,4.052633544388308,5.14069418663135,20.244058037128497,6.944430090063766,21.397705926802395,8.31271938379723,5.984568320232323,7.268444826634795,4.389817301102408,5.70426471405661,4.934661895166391,15.308737344270513,14.324376934162887,6.607314626938453,7.792216031202799,4.589787673199958,20.951122589080942,20.394896758271113,4.738721428657454,4.59314182390608,5.887729613040014,5.737230127688802,4.60106606289575,5.835727914537673,5.876211697913841,6.056583546175388,6.193632549583581,4.177698883922993,19.297592663274465,16.402980669483917,20.24519593171433,18.15566709715556,16.824740723658753,16.156249789440103,18.1092671273999,17.60951344788262,16.95918515520193,22.48407673332575,20.239941404679943,16.203543253831636,17.356449560138845,24.875742462594896,15.544683431817946,18.69048458701528,18.605277266189447,15.483030995315,18.335932493555866,18.06686418272562,18.887788779785012,18.349118739948608,15.425288011793825,15.070824463379976,25.219931408016908,17.732896520492357,15.94747408261079,14.178072787600161,14.246070032091401,14.30850572080628
result,6.4584234760364545,15.800484888454948,5.675978403886305,4.687274445896069,20.18589545775543,8.129542730505511,17.88672747529337,13.47377370189334,5.659388849645292,6.7201731572602865,7.330417482000035,5.573620434549328,4.869785854295586,14.729688093423459,13.3629886801141,6.869889937586962,7.267840584004807,4.58359054357784,19.435573740667692,18.784148976075787,5.23449953619369,4.138429480773161,5.526062182164929,7.862168782877362,5.393786900286061,5.61883923438016,5.499636137211181,5.6310100250598945,8.055863080138922,4.338861016486373,19.87272423581228,16.84351464782566,18.989500557229462,16.55351025440302,16.05190670964675,16.650794634768943,19.750200316751343,17.891748411375133,16.83860618047715,17.51871647191445,20.979077472805788,17.407554173337665,16.526025349883167,20.578146589898154,15.78265157414187,16.133883093115085,18.853116366516268,17.9365964778986,20.183244615474916,17.753395525998332,18.125836248793927,16.143937981258706,15.83343081098699,14.595421476994922,25.542734563935017,16.166894678673998,16.217565237126614,14.838959131509505,13.543993714172762,14.085981574847064
result,6.202847281050985,14.929894004092484,5.412416293226269,5.422471232512471,19.698506510390324,13.177602493423667,14.301110023540252,13.02780558534519,5.154335286196707,6.479887075687543,12.468300033425443,5.452446653462019,4.696887233689477,13.578466935318602,13.005808471424043,6.58162306265431,7.045385375737129,5.648402284490656,18.353312749615117,11.027200280920178,5.031833950575197,4.070711811641225,5.4917938605494125,13.08121280533232,5.047420542493951,5.85897058179583,5.2390928292274825,5.196090056434389,13.060221557747791,4.5835009779726485,18.350066569858846,16.369963083598638,17.97733720995027,16.329181281266617,14.909185427621189,15.962266437350163,17.757334518921624,17.922581732873436,13.596738245011831,17.57864171420943,20.208183844132584,16.99019132285158,19.452230417000813,19.29193309092877,16.102576437329677,16.608131408233408,16.672576349472628,16.779163739934482,17.95073334910759,18.65326144328035,16.804110749351317,16.512067108324658,15.469824290959489,15.219996698810203,24.023122154873846,16.867754417362523,15.903432111764122,14.804456876954797,13.964414326044917,13.564613414736357
